vendor,rule_id,rule_name,seq,enabled,action,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,ip_version,app_id,user_id,anomaly_status,anomaly_count,anomaly_types,related_rule_ids,related_rule_names,related_seqs,related_roles,explanations,overlap_details,risk_scores
ipimen,77,any outbound to printer network,77,True,allow,any,MGMT,any,MGMT,any,False,any,False,any,False,389,False,tcp,LDAP,4,any,ops.engineer,affected,4,conflict | conflict | conflict | conflict,73 | 123 | 166 | 272,Guest network to all servers except DB Server | MGMT access from Dev team | Clients connection to MGMT | LAN reach ERP system,73 | 123 | 166 | 272,later | earlier | earlier | earlier,"Rules 73 (seq 73, 'deny') and 77 (seq 77, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 77 (seq 77, 'allow') and 123 (seq 123, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 77 (seq 77, 'allow') and 166 (seq 166, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 77 (seq 77, 'allow') and 272 (seq 272, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.23.0/25,192.168.23.240/28; dst_ip=133.64.189.19/32; src_port=any; dst_port=389; protocol=tcp | src_ip=192.168.217.255/32; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/18,192.168.64.0/19,192.168.96.0/22,192.168.100.0/25,192.168.100.128/26,192.168.100.208/28,192.168.100.224/27,192.168.101.0/24,192.168.102.0/23,192.168.104.0/21,192.168.112.0/20,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=389; protocol=tcp | src_ip=172.16.10.13/32; dst_ip=192.168.100.128/32; src_port=any; dst_port=389; protocol=tcp | src_ip=any; dst_ip=192.168.100.32/28; src_port=any; dst_port=389; protocol=tcp",0.4034 | 0.4246 | 0.3679 | 0.2200
ipimen,78,Remote users outbound to Management network,78,True,allow,VPN,MGMT,VPN,MGMT,192.168.23.206/32,True,any,False,192.168.100.0/25,True,636,False,tcp,LDAPS,4,Business,any,affected,1,conflict,73,Guest network to all servers except DB Server,73,later,"Rules 73 (seq 73, 'deny') and 78 (seq 78, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.23.0/25,192.168.23.240/28; dst_ip=133.64.189.19/32; src_port=any; dst_port=636; protocol=tcp",0.2367
ipimen,79,Block any except to CCTV system,79,True,allow,any,VPN,any,VPN,any,False,any,False,"192.168.23.76/32,fd82:7b21:c59a:23::/64",False,any,False,any,any,both,Video/Audio,"backup.user,network.admin,user1,admin",clean,0,,,,,,,,
ipimen,80,Permit IoT devices to MGMT,80,False,allow,WAN,MGMT,WAN,MGMT,any,False,any,False,192.168.100.201/32,True,9200,False,tcp,Elasticsearch,4,any,any,clean,0,,,,,,,,
ipimen,81,Finance team inbound from DMZ,81,True,allow,any,DMZ,any,DMZ,any,False,any,False,172.16.10.62/32,False,8443,False,tcp,HTTPS-ALT,4,any,any,clean,0,,,,,,,,
ipimen,82,Finance team reach CCTV system,82,True,allow,MGMT,WAN,MGMT,WAN,any,False,any,False,any,False,161,False,udp,SNMP,4,any,any,affected,2,shadowing | over_permissive,438 | N/A (single-rule),MGMT outbound to WAN | N/A (single-rule),438 | N/A (single-rule),shadowing | over_permissive,"Rule 438 (seq 438, action 'deny') is shadowed by earlier rule 82 (seq 82, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes. | Rule 82 (seq 82) is an allow rule that is over-permissive (5a:any-src∧any-dst), violating least-privilege.","src_ip=192.168.100.225/32; dst_ip=50.188.145.131/32,135.101.68.220/32; src_port=any; dst_port=161; protocol=udp | ",0.2644 | 0.3363
ipimen,83,Allow Partners connect to internal network,83,True,allow,MGMT,VPN,MGMT,VPN,any,False,any,False,192.168.23.52/32,False,1024-65535,False,TCP/UDP,HIGH-PORTS,4,any,any,affected,1,conflict,240,Drop Backup agents to Monitoring,240,earlier,"Rules 83 (seq 83, 'allow') and 240 (seq 240, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=70.52.158.128/32; dst_ip=192.168.23.52/32; src_port=any; dst_port=1024-65535; protocol=tcp,0.2255
ipimen,84,LAN to SAP servers except Backup servers,84,True,deny,LAN,WAN,LAN,WAN,"192.168.144.42-192.168.144.52,192.168.104.143/32,any",False,any,False,any,False,1812-1813,False,udp,RADIUS,4,Social-Media,"tco,sysadmin",affected,2,conflict | conflict,182 | 342,Block WAN except to any | IoT devices to any,182 | 342,earlier | earlier,"Rules 84 (seq 84, 'deny') and 182 (seq 182, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 84 (seq 84, 'deny') and 342 (seq 342, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=192.168.213.127/32; dst_ip=any; src_port=any; dst_port=1812-1813; protocol=udp | src_ip=192.168.218.72/32; dst_ip=130.234.114.216/32; src_port=any; dst_port=1812-1813; protocol=udp,0.2303 | 0.2446
ipimen,85,Drop MGMT to Dev environment,85,True,allow,MGMT,any,MGMT,any,"192.168.100.19/32,any",False,any,False,217.122.29.214/32,True,8000-8999,False,tcp,HTTP-RANGE,4,P2P,helpdesk,affected,2,conflict | conflict,240 | 450,Drop Backup agents to Monitoring | Drop WAN to Dev environment,240 | 450,earlier | earlier,"Rules 85 (seq 85, 'allow') and 240 (seq 240, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 85 (seq 85, 'allow') and 450 (seq 450, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=70.52.158.128/32; dst_ip=192.168.23.48/28; src_port=any; dst_port=8000-8999; protocol=tcp | src_ip=any; dst_ip=192.168.68.244/32; src_port=any; dst_port=8000-8999; protocol=tcp,0.2255 | 0.3461
ipimen,86,any  outbound to DMZ,86,True,deny,any,DMZ,any,DMZ,"184.228.174.50/32,151.74.120.24/32",False,any,False,172.16.10.128/26,False,8080,False,tcp,HTTP-ALT,4,any,any,affected,1,conflict,42,VPN inbound from ERP system,42,later,"Rules 42 (seq 42, 'allow') and 86 (seq 86, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=151.74.120.24/32,184.228.174.50/32; dst_ip=172.16.10.128/26; src_port=any; dst_port=8080; protocol=tcp",0.2782
ipimen,87,Remote users access to WAN,87,True,allow,VPN,WAN,VPN,WAN,192.168.23.192/26,False,any,False,47.85.100.140/32,False,any,False,ip,IPSec-ESP,4,Game,any,clean,0,,,,,,,,
ipimen,88,WAN to DMZ except DB Server,88,True,deny,WAN,DMZ,WAN,DMZ,"56.204.73.206/32,66.225.33.199/32,any",False,any,False,172.16.10.0/28,False,1024-65535,False,TCP/UDP,HIGH-PORTS,4,any,john.doe,affected,2,conflict | conflict,210 | 318,Block Web servers except to DB Server | Admin team to any,210 | 318,earlier | earlier,"Rules 88 (seq 88, 'deny') and 210 (seq 210, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 88 (seq 88, 'deny') and 318 (seq 318, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=134.59.143.68/32; dst_ip=172.16.10.0/28; src_port=any; dst_port=1812-1813; protocol=udp | src_ip=128.128.71.152/32,148.164.223.102/32; dst_ip=172.16.10.0/28; src_port=any; dst_port=1024-65535; protocol=tcp",0.1724 | 0.4025
ipimen,89,Restrict DMZ access to VPN 2,89,True,deny,DMZ,VPN,DMZ,VPN,"172.16.10.64/28,any",False,any,False,any,False,21,False,tcp,FTP,4,Business,"it.admin,backup.user,test.user",affected,2,conflict | conflict,92 | 418,Drop DMZ to VPN | Allow WAN to Web Server,92 | 418,earlier | earlier,"Rules 89 (seq 89, 'deny') and 92 (seq 92, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 89 (seq 89, 'deny') and 418 (seq 418, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=172.16.10.175/32,172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=21; protocol=tcp | src_ip=172.16.10.59/32; dst_ip=any; src_port=any; dst_port=21; protocol=tcp",0.2456 | 0.3347
ipimen,90,Restrict WAN access to NTP Server,90,True,allow,WAN,MGMT,WAN,MGMT,139.94.224.215/32,True,any,False,any,False,8443,False,tcp,HTTPS-ALT,4,any,any,affected,2,generalization | conflict,314 | 473,Finance team to NTP Server | Allow IoT devices to MGMT,314 | 473,special | earlier,"Rule 314 (seq 314) is more general than rule 90 (seq 90) and makes it functionally redundant with the same action 'allow'; however, rule 90 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 314; do NOT remove the specific rule 90. | Rules 90 (seq 90, 'allow') and 473 (seq 473, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=0.0.0.0/1,128.0.0.0/5,136.0.0.0/7,138.0.0.0/8,139.0.0.0/10,139.64.0.0/12,139.80.0.0/13,139.88.0.0/14,139.92.0.0/15,139.94.0.0/17,139.94.128.0/18,139.94.192.0/19,139.94.224.0/25,139.94.224.128/26,139.94.224.192/28,139.94.224.208/30,139.94.224.212/31,139.94.224.214/32,139.94.224.216/29,139.94.224.224/27,139.94.225.0/24,139.94.226.0/23,139.94.228.0/22,139.94.232.0/21,139.94.240.0/20,139.95.0.0/16,139.96.0.0/11,139.128.0.0/9,140.0.0.0/6,144.0.0.0/4,160.0.0.0/3,192.0.0.0/2; dst_ip=any; src_port=any; dst_port=8443; protocol=tcp | src_ip=0.0.0.0/1,128.0.0.0/5,136.0.0.0/7,138.0.0.0/8,139.0.0.0/10,139.64.0.0/12,139.80.0.0/13,139.88.0.0/14,139.92.0.0/15,139.94.0.0/17,139.94.128.0/18,139.94.192.0/19,139.94.224.0/25,139.94.224.128/26,139.94.224.192/28,139.94.224.208/30,139.94.224.212/31,139.94.224.214/32,139.94.224.216/29,139.94.224.224/27,139.94.225.0/24,139.94.226.0/23,139.94.228.0/22,139.94.232.0/21,139.94.240.0/20,139.95.0.0/16,139.96.0.0/11,139.128.0.0/9,140.0.0.0/6,144.0.0.0/4,160.0.0.0/3,192.0.0.0/2; dst_ip=192.168.100.64/28,192.168.100.115/32; src_port=any; dst_port=8443; protocol=tcp",0.1674 | 0.3470
ipimen,91,MGMT to Monitoring,91,True,allow,MGMT,MGMT,MGMT,MGMT,"192.168.100.166/32,any",False,any,False,192.168.100.112/28,False,25,False,tcp,SMTP,4,any,admin,clean,0,,,,,,,,
ipimen,92,Drop DMZ to VPN,92,True,allow,DMZ,VPN,DMZ,VPN,172.16.10.175-172.16.10.177,False,any,False,192.168.23.136/32,False,any,False,any,any,4,any,any,affected,6,conflict | conflict | conflict | conflict | conflict | over_permissive,89 | 134 | 238 | 390 | 441 | N/A (single-rule),Restrict DMZ access to VPN 2 | Remote users to VPN | DMZ to VPN except HR system | HR department connection to Web Server | WAN outbound to Web Server | N/A (single-rule),89 | 134 | 238 | 390 | 441 | N/A (single-rule),later | earlier | earlier | earlier | earlier | over_permissive,"Rules 89 (seq 89, 'deny') and 92 (seq 92, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 92 (seq 92, 'allow') and 134 (seq 134, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 92 (seq 92, 'allow') and 238 (seq 238, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 92 (seq 92, 'allow') and 390 (seq 390, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 92 (seq 92, 'allow') and 441 (seq 441, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rule 92 (seq 92) is an allow rule that is over-permissive (5b:any-dport∧any-proto), violating least-privilege.","src_ip=172.16.10.175/32,172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=21; protocol=tcp | src_ip=172.16.10.175/32,172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=88; protocol=tcp,udp | src_ip=172.16.10.175/32,172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=179; protocol=tcp | src_ip=172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=514; protocol=udp | src_ip=172.16.10.175/32,172.16.10.176/31; dst_ip=192.168.23.136/32; src_port=any; dst_port=8000-8999; protocol=tcp | ",0.2456 | 0.3247 | 0.2528 | 0.2523 | 0.3347 | 0.3758
ipimen,93,Allow VPN to LAN,93,True,allow,VPN,LAN,VPN,LAN,192.168.23.135/32,False,any,False,192.168.58.94/32,False,636,False,tcp,LDAPS,4,Game,any,clean,0,,,,,,,,
ipimen,94,Publish MGMT in Ineternet,94,True,deny,LAN,MGMT,LAN,MGMT,"192.168.58.8/32,any",False,any,False,192.168.100.208/28,False,443,False,tcp,HTTPS,4,any,"backup.user,network.admin,user1",affected,1,conflict,343,Clients access to MGMT,343,earlier,"Rules 94 (seq 94, 'deny') and 343 (seq 343, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=any; dst_ip=192.168.100.209/32,192.168.100.210/31,192.168.100.212/30,192.168.100.216/29; src_port=any; dst_port=443; protocol=tcp",0.4119
ipimen,95,Inspect Branch office traffic to Internet,95,False,allow,DMZ,WAN,DMZ,WAN,any,False,any,False,144.146.220.224/32,False,443,False,tcp,HTTPS,4,any,any,clean,0,,,,,,,,
ipimen,96,Drop WAN to DMZ,96,True,allow,WAN,DMZ,WAN,DMZ,"95.117.26.157/32,48.217.66.191/32,any",False,any,False,172.16.10.253/32,False,53,False,TCP/UDP,DNS,4,any,"admin,backup.user",clean,0,,,,,,,,
ipimen,97,Deny Management from Management network,97,True,allow,DMZ,MGMT,DMZ,MGMT,"172.16.10.182-172.16.10.190,any",False,any,False,192.168.100.233/32,False,636,False,tcp,LDAPS,4,Proxy,user1,clean,0,,,,,,,,
ipimen,98,Publish WAN in Internet,98,True,allow,DMZ,WAN,DMZ,WAN,"172.16.10.24-172.16.10.32,any",False,any,False,137.145.118.235/32,False,5060,False,TCP/UDP,SIP,4,Social-Media,"tco,sysadmin",affected,1,redundancy,70,Allow any to Monitoring,70,redundant,Rule 98 (seq 98) is redundant: its match set is contained in earlier rule 70 (seq 70) with the same action 'allow'; removing it does not change policy behaviour.,"src_ip=any; dst_ip=137.145.118.235/32; src_port=any; dst_port=5060; protocol=tcp,udp",0.1393
ipimen,99,DMZ access to any,99,True,allow,LAN,any,LAN,any,192.168.22.99/32,False,any,False,136.205.245.92/32,False,443,False,tcp,HTTPS,4,Video/Audio,any,clean,0,,,,,,,,
ipimen,100,MGMT to LAN,100,True,allow,MGMT,LAN,MGMT,LAN,any,False,any,False,any,False,9200,False,tcp,Elasticsearch,4,P2P,"tco,sysadmin,manager",clean,0,,,,,,,,
ipimen,101,Inspect Monitoring system traffic to Firewall,101,True,deny,any,WAN,any,WAN,2b68:a1b8:71c4::1/32,False,any,False,any,False,80,False,tcp,WEB,6,Game,any,clean,0,,,,,,,,
ipimen,102,VPN to Staging servers,102,True,allow,VPN,any,VPN,any,fd82:7b21:c59a:23::/64,False,any,False,any,False,53,False,TCP/UDP,DNS,6,any,any,clean,0,,,,,,,,
ipimen,103,WAN access to DB Server,103,True,deny,DMZ,LAN,DMZ,LAN,"172.16.10.52/32,any",False,any,False,192.168.166.49/32,True,1433,False,TCP/UDP,MSSQL,4,any,web.admin,affected,2,conflict | conflict,363 | 418,Deny Backup agents from LAN | Allow WAN to Web Server,363 | 418,earlier | earlier,"Rules 103 (seq 103, 'deny') and 363 (seq 363, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 103 (seq 103, 'deny') and 418 (seq 418, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=0.0.0.0/2,64.0.0.0/3,96.0.0.0/5,104.0.0.0/6,108.0.0.0/8,109.0.0.0/9,109.128.0.0/10,109.192.0.0/11,109.224.0.0/12,109.240.0.0/22,109.240.4.0/25,109.240.4.128/26,109.240.4.192/27,109.240.4.224/28,109.240.4.240/29,109.240.4.248/30,109.240.4.252/32,109.240.4.254/31,109.240.5.0/24,109.240.6.0/23,109.240.8.0/21,109.240.16.0/20,109.240.32.0/19,109.240.64.0/18,109.240.128.0/17,109.241.0.0/16,109.242.0.0/15,109.244.0.0/14,109.248.0.0/13,110.0.0.0/7,112.0.0.0/4,128.0.0.0/1; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/17,192.168.128.0/19,192.168.160.0/22,192.168.164.0/23,192.168.166.0/27,192.168.166.32/28,192.168.166.48/32,192.168.166.50/31,192.168.166.52/30,192.168.166.56/29,192.168.166.64/26,192.168.166.128/25,192.168.167.0/24,192.168.168.0/21,192.168.176.0/20,192.168.192.0/18,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=1433; protocol=tcp,udp | src_ip=172.16.10.59/32; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/17,192.168.128.0/19,192.168.160.0/22,192.168.164.0/23,192.168.166.0/27,192.168.166.32/28,192.168.166.48/32,192.168.166.50/31,192.168.166.52/30,192.168.166.56/29,192.168.166.64/26,192.168.166.128/25,192.168.167.0/24,192.168.168.0/21,192.168.176.0/20,192.168.192.0/18,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=1433; protocol=tcp",0.3503 | 0.3347
ipimen,104,Inspect Support team traffic to PLC network,104,True,allow,LAN,MGMT,LAN,MGMT,192.168.210.0/24,False,any,False,any,False,5432,False,tcp,PostgreSQL,4,Game,any,affected,1,conflict,272,LAN reach ERP system,272,earlier,"Rules 104 (seq 104, 'allow') and 272 (seq 272, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=192.168.210.0/24; dst_ip=192.168.100.32/28; src_port=any; dst_port=5432; protocol=tcp,0.2200
ipimen,105,Drop DB servers to MGMT,105,True,allow,LAN,MGMT,LAN,MGMT,fd82:7b21:c59a:1::/64,False,any,False,fd82:7b21:c59a:99:d2da:b5e4:f0ed:fac8/32,True,636,False,tcp,LDAPS,6,any,any,clean,0,,,,,,,,
ipimen,106,IoT devices to DMZ,106,True,allow,MGMT,DMZ,MGMT,DMZ,192.168.100.32/28,False,any,False,172.16.10.32/27,False,445,False,tcp,SMB,4,Game,any,clean,0,,,,,,,,
ipimen,107,Support team to LAN except Backup servers,107,False,allow,any,LAN,any,LAN,any,False,any,False,192.168.42.165-192.168.42.171,False,80,False,tcp,HTTP,4,any,admin,clean,0,,,,,,,,
ipimen,108,Allow Partners connect to DMZ,108,False,allow,LAN,DMZ,LAN,DMZ,"192.168.106.185/32,192.168.2.0/23",False,any,False,172.16.10.141/32,False,22,False,tcp,SSH,4,any,any,clean,0,,,,,,,,
ipimen,109,any access to MGMT,109,True,allow,any,MGMT,any,MGMT,any,False,any,False,192.168.100.101/32,True,any,False,any,any,4,Proxy,john.doe,clean,0,,,,,,,,
ipimen,110,Permit LAN to internal network,110,True,allow,LAN,VPN,LAN,VPN,"192.168.20.0/22,fd82:7b21:c59a:1:e731:470:5a0b:5193/32",False,any,False,any,False,1433,False,TCP/UDP,MSSQL,both,any,any,affected,1,conflict,331,Publish VPN in Internet 2,331,earlier,"Rules 110 (seq 110, 'allow') and 331 (seq 331, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.20.0/22; dst_ip=192.168.23.39/32,192.168.23.40/31,192.168.23.42/32; src_port=any; dst_port=1433; protocol=tcp,udp",0.1584
ipimen,111,Permit Internal users to VPN,111,True,allow,MGMT,VPN,MGMT,VPN,192.168.100.128/28,False,any,False,192.168.23.118/32,False,27017,False,tcp,MongoDB,4,any,any,clean,0,,,,,,,,
ipimen,112,Inspect DMZ traffic to any,112,True,allow,WAN,any,WAN,any,"191.101.251.127/32,35.240.53.214/32,any",False,any,False,59.100.234.142/32,True,3389,False,tcp,RDP,4,any,web.admin,affected,3,conflict | conflict | generalization,193 | 240 | 314,Allow any connect to Portal | Drop Backup agents to Monitoring | Finance team to NTP Server,193 | 240 | 314,earlier | earlier | special,"Rules 112 (seq 112, 'allow') and 193 (seq 193, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 112 (seq 112, 'allow') and 240 (seq 240, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rule 314 (seq 314) is more general than rule 112 (seq 112) and makes it functionally redundant with the same action 'allow'; however, rule 112 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 314; do NOT remove the specific rule 112.","src_ip=108.92.102.199/32; dst_ip=0.0.0.0/3,32.0.0.0/4,48.0.0.0/5,56.0.0.0/7,58.0.0.0/8,59.0.0.0/10,59.64.0.0/11,59.96.0.0/14,59.100.0.0/17,59.100.128.0/18,59.100.192.0/19,59.100.224.0/21,59.100.232.0/23,59.100.234.0/25,59.100.234.128/29,59.100.234.136/30,59.100.234.140/31,59.100.234.143/32,59.100.234.144/28,59.100.234.160/27,59.100.234.192/26,59.100.235.0/24,59.100.236.0/22,59.100.240.0/20,59.101.0.0/16,59.102.0.0/15,59.104.0.0/13,59.112.0.0/12,59.128.0.0/9,60.0.0.0/6,64.0.0.0/2,128.0.0.0/1; src_port=any; dst_port=3389; protocol=tcp | src_ip=70.52.158.128/32; dst_ip=192.168.23.48/28; src_port=any; dst_port=3389; protocol=tcp | src_ip=any; dst_ip=0.0.0.0/3,32.0.0.0/4,48.0.0.0/5,56.0.0.0/7,58.0.0.0/8,59.0.0.0/10,59.64.0.0/11,59.96.0.0/14,59.100.0.0/17,59.100.128.0/18,59.100.192.0/19,59.100.224.0/21,59.100.232.0/23,59.100.234.0/25,59.100.234.128/29,59.100.234.136/30,59.100.234.140/31,59.100.234.143/32,59.100.234.144/28,59.100.234.160/27,59.100.234.192/26,59.100.235.0/24,59.100.236.0/22,59.100.240.0/20,59.101.0.0/16,59.102.0.0/15,59.104.0.0/13,59.112.0.0/12,59.128.0.0/9,60.0.0.0/6,64.0.0.0/2,128.0.0.0/1; src_port=any; dst_port=3389; protocol=tcp",0.0970 | 0.2255 | 0.1646
ipimen,113,Allow any to Dev environment,113,True,allow,any,VPN,any,VPN,any,False,any,False,192.168.23.108/32,False,6379,False,tcp,Redis,4,P2P,"it.admin,backup.user,test.user",clean,0,,,,,,,,
ipimen,114,WAN access to DMZ,114,True,allow,LAN,DMZ,LAN,DMZ,"192.168.115.111-192.168.115.127,any",False,any,False,172.16.10.80/28,True,27017,False,tcp,MongoDB,4,Business,"it.admin,noc.operator,user2",clean,0,,,,,,,,
ipimen,115,Block DB servers to DMZ,115,True,allow,VPN,DMZ,VPN,DMZ,192.168.23.96/27,True,any,False,172.16.10.191/32,False,69,False,udp,TFTP,4,any,any,clean,0,,,,,,,,
ipimen,116,WAN to Staging servers except Finance servers,116,True,deny,WAN,DMZ,WAN,DMZ,"40.208.155.188/32,any",False,any,False,"172.16.10.64/28,172.16.10.26/32",False,any,False,icmp,ICMP-PING,4,any,support.user,clean,0,,,,,,,,
ipimen,117,Deny DMZ from SAP servers,117,True,deny,DMZ,LAN,DMZ,LAN,172.16.10.144/28,False,any,False,192.168.191.80-192.168.191.89,False,any,False,icmp,ICMP-PING,4,Video/Audio,any,clean,0,,,,,,,,
ipimen,118,Inspect Guest network traffic to DB Server,118,True,allow,VPN,MGMT,VPN,MGMT,"192.168.23.74/32,fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/32",False,any,False,"192.168.100.224/28,fd82:7b21:c59a:99::/64",False,21,False,tcp,FTP,both,P2P,any,clean,0,,,,,,,,
ipimen,119,DMZ access to VPN,119,True,allow,DMZ,VPN,DMZ,VPN,"172.16.10.96/28,fd82:7b21:c59a:10:3aff:ab4d:aaf5:8a4b/32,any",False,any,False,"192.168.23.192/26,fd82:7b21:c59a:23:1cf2:a135:439d:1f8c/32",False,443,False,tcp,HTTPS,both,any,user2,clean,0,,,,,,,,
ipimen,120,WAN access to any,120,True,allow,WAN,any,WAN,any,any,False,any,False,122.244.156.241/32,False,80,False,tcp,WEB,4,P2P,any,affected,1,conflict,313,Branch office to DMZ except DB Server,313,earlier,"Rules 120 (seq 120, 'allow') and 313 (seq 313, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=any; dst_ip=122.244.156.241/32; src_port=any; dst_port=80; protocol=tcp,0.4663
ipimen,121,Allow Backup agents connect to any,121,True,deny,VPN,any,VPN,any,"192.168.23.66-192.168.23.68,any",False,any,False,any,False,162,False,udp,N/A,4,Proxy,"john.doe,manager,noc.operator",affected,2,conflict | conflict,122 | 144,Drop any to Internet | any to WAN,122 | 144,earlier | earlier,"Rules 121 (seq 121, 'deny') and 122 (seq 122, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 121 (seq 121, 'deny') and 144 (seq 144, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=any; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/21,192.168.8.0/22,192.168.12.0/24,192.168.13.0/26,192.168.13.64/28,192.168.13.80/32,192.168.13.91/32,192.168.13.92/30,192.168.13.96/27,192.168.13.128/25,192.168.14.0/23,192.168.16.0/20,192.168.32.0/19,192.168.64.0/20,192.168.84.0/22,192.168.88.0/21,192.168.96.0/19,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=162; protocol=udp | src_ip=any; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/5,200.0.0.0/7,202.0.0.0/11,202.32.0.0/13,202.40.0.0/14,202.44.0.0/15,202.46.0.0/16,202.47.0.0/17,202.47.128.0/20,202.47.144.0/22,202.47.148.0/24,202.47.149.0/25,202.47.149.128/26,202.47.149.192/28,202.47.149.208/29,202.47.149.216/31,202.47.149.218/32,202.47.149.220/30,202.47.149.224/27,202.47.150.0/23,202.47.152.0/21,202.47.160.0/19,202.47.192.0/18,202.48.0.0/12,202.64.0.0/10,202.128.0.0/9,203.0.0.0/8,204.0.0.0/6,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=162; protocol=udp",0.3494 | 0.2869
