vendor,rule_id,rule_name,seq,enabled,action,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,ip_version,app_id,user_id,anomaly_status,anomaly_count,anomaly_types,related_rule_ids,related_rule_names,related_seqs,related_roles,explanations,overlap_details,risk_scores
opnsense,bb0d97cb-e658-4c08-ba4a-d4011f7d0452,Permit LAN to internal network,110,True,allow,lan,N/A,lan,N/A,"192.168.20.0/22,fd82:7b21:c59a:1:e731:470:5a0b:5193/128",False,any,False,any,False,1433,N/A,tcp,MSSQL,both,N/A,N/A,affected,1,conflict,7ce065b8-ecc0-45b8-a2e4-2a5da1e6cc07,Publish VPN in Internet 2,331,earlier,"Rules bb0d97cb-e658-4c08-ba4a-d4011f7d0452 (seq 110, 'allow') and 7ce065b8-ecc0-45b8-a2e4-2a5da1e6cc07 (seq 331, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.20.0/22; dst_ip=192.168.23.39/32,192.168.23.40/31,192.168.23.42/32; src_port=41483; dst_port=1433; protocol=tcp",0.1351
opnsense,699e6738-7058-4747-bd45-ef2e688fb5eb,Permit Internal users to VPN,111,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.128/28,False,any,False,192.168.23.118/32,False,27017,N/A,tcp,MongoDB,4,N/A,N/A,clean,0,,,,,,,,
opnsense,c4d4f453-5541-4faf-8a73-24ee1a4c1632,Inspect DMZ traffic to any,112,True,allow,wan,N/A,wan,N/A,"191.101.251.127/32,35.240.53.214/32",False,any,False,59.100.234.142/32,True,3389,N/A,tcp,RDP,4,N/A,N/A,affected,1,generalization,4ee842c4-0f99-432e-8d0c-75abeebc280b,Inspect Web servers traffic to Monitoring,279,special,"Rule 4ee842c4-0f99-432e-8d0c-75abeebc280b (seq 279) is more general than rule c4d4f453-5541-4faf-8a73-24ee1a4c1632 (seq 112) and makes it functionally redundant with the same action 'allow'; however, rule c4d4f453-5541-4faf-8a73-24ee1a4c1632 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 4ee842c4-0f99-432e-8d0c-75abeebc280b; do NOT remove the specific rule c4d4f453-5541-4faf-8a73-24ee1a4c1632.","src_ip=35.240.53.214/32,191.101.251.127/32; dst_ip=0.0.0.0/3,32.0.0.0/4,48.0.0.0/5,56.0.0.0/7,58.0.0.0/8,59.0.0.0/10,59.64.0.0/11,59.96.0.0/14,59.100.0.0/17,59.100.128.0/18,59.100.192.0/19,59.100.224.0/21,59.100.232.0/23,59.100.234.0/25,59.100.234.128/29,59.100.234.136/30,59.100.234.140/31,59.100.234.143/32,59.100.234.144/28,59.100.234.160/27,59.100.234.192/26,59.100.235.0/24,59.100.236.0/22,59.100.240.0/20,59.101.0.0/16,59.102.0.0/15,59.104.0.0/13,59.112.0.0/12,59.128.0.0/9,60.0.0.0/6,64.0.0.0/2,128.0.0.0/1; src_port=any; dst_port=3389; protocol=tcp",0.1388
opnsense,794a997f-c4a1-4cc2-98c4-da418fddc060,Allow any to Dev environment,113,True,allow,lan,N/A,lan,N/A,any,False,any,False,192.168.23.108/32,False,6379,N/A,tcp,Redis,4,N/A,N/A,affected,3,redundancy | conflict | generalization,eb028d09-2757-4e42-b49b-9812b027582b | 237456e0-7b49-4a35-ab22-5d344194d007 | 15e54a18-9013-44d9-9eb8-15b6281c7627,any access to MGMT | Allow any connect to Portal | DB servers to all servers,109 | 193 | 368,redundant | earlier | specific,"Rule 794a997f-c4a1-4cc2-98c4-da418fddc060 (seq 113) is redundant: its match set is contained in earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109) with the same action 'allow'; removing it does not change policy behaviour. | Rules 794a997f-c4a1-4cc2-98c4-da418fddc060 (seq 113, 'allow') and 237456e0-7b49-4a35-ab22-5d344194d007 (seq 193, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule 794a997f-c4a1-4cc2-98c4-da418fddc060 (seq 113) functionally redundant; however, rule 794a997f-c4a1-4cc2-98c4-da418fddc060 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule 794a997f-c4a1-4cc2-98c4-da418fddc060.",src_ip=any; dst_ip=192.168.23.108/32; src_port=any; dst_port=6379; protocol=tcp | src_ip=108.92.102.199/32; dst_ip=192.168.23.108/32; src_port=any; dst_port=6379; protocol=tcp | src_ip=any; dst_ip=192.168.23.108/32; src_port=any; dst_port=6379; protocol=tcp,0.0968 | 0.1385 | 0.1177
opnsense,a350bb11-5e5b-460c-9239-91d046dd7d8c,WAN access to DMZ,114,True,allow,lan,N/A,lan,N/A,192.168.115.111-192.168.115.127,False,12475,False,172.16.10.80/28,True,27017,N/A,tcp,MongoDB,4,N/A,N/A,affected,1,generalization,15e54a18-9013-44d9-9eb8-15b6281c7627,DB servers to all servers,368,specific,"Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule a350bb11-5e5b-460c-9239-91d046dd7d8c (seq 114) functionally redundant; however, rule a350bb11-5e5b-460c-9239-91d046dd7d8c encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule a350bb11-5e5b-460c-9239-91d046dd7d8c.","src_ip=192.168.115.111/32,192.168.115.112/28; dst_ip=0.0.0.0/1,128.0.0.0/3,160.0.0.0/5,168.0.0.0/6,172.0.0.0/12,172.16.0.0/21,172.16.8.0/23,172.16.10.0/26,172.16.10.64/28,172.16.10.96/27,172.16.10.128/25,172.16.11.0/24,172.16.12.0/22,172.16.16.0/20,172.16.32.0/19,172.16.64.0/18,172.16.128.0/17,172.17.0.0/16,172.18.0.0/15,172.20.0.0/14,172.24.0.0/13,172.32.0.0/11,172.64.0.0/10,172.128.0.0/9,173.0.0.0/8,174.0.0.0/7,176.0.0.0/4,192.0.0.0/2; src_port=12475; dst_port=27017; protocol=tcp",0.1143
opnsense,e3275c31-1a79-4084-981a-10ae90919ed2,Block DB servers to DMZ,115,True,allow,vpn,N/A,vpn,N/A,192.168.23.96/27,True,45497,False,172.16.10.191/32,False,69,N/A,udp,TFTP,4,N/A,N/A,affected,1,generalization,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,specific,"Rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) is a near-universal permit-all rule that makes rule e3275c31-1a79-4084-981a-10ae90919ed2 (seq 115) functionally redundant; however, rule e3275c31-1a79-4084-981a-10ae90919ed2 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924; do NOT remove rule e3275c31-1a79-4084-981a-10ae90919ed2.","src_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/20,192.168.16.0/22,192.168.20.0/23,192.168.22.0/24,192.168.23.0/26,192.168.23.64/27,192.168.23.128/25,192.168.24.0/21,192.168.32.0/19,192.168.64.0/18,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; dst_ip=172.16.10.191/32; src_port=45497; dst_port=69; protocol=udp",0.1340
opnsense,2b7b1b7f-66f9-439e-8212-d8e291f56e36,WAN to Staging servers except Finance servers,116,True,deny,wan,N/A,wan,N/A,40.208.155.188/32,False,any,False,"172.16.10.64/28,172.16.10.26/32",False,any,N/A,icmp,ICMP-PING,4,N/A,N/A,clean,0,,,,,,,,
opnsense,c05638af-0dbe-46ec-83e1-f0527788e5e8,Deny DMZ from SAP servers,117,True,deny,dmz,N/A,dmz,N/A,172.16.10.144/28,False,any,False,192.168.191.80-192.168.191.89,False,any,N/A,icmp,ICMP-PING,4,N/A,N/A,clean,0,,,,,,,,
opnsense,e02cf7e6-2b39-4423-9202-b97134ff2604,Inspect Guest network traffic to DB Server,118,True,allow,vpn,N/A,vpn,N/A,"192.168.23.74/32,fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/128",False,any,False,"192.168.100.224/28,fd82:7b21:c59a:99::/64",False,21,N/A,tcp,FTP,both,N/A,N/A,affected,1,generalization,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,specific,"Rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) is a near-universal permit-all rule that makes rule e02cf7e6-2b39-4423-9202-b97134ff2604 (seq 118) functionally redundant; however, rule e02cf7e6-2b39-4423-9202-b97134ff2604 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924; do NOT remove rule e02cf7e6-2b39-4423-9202-b97134ff2604.",src_ip=192.168.23.74/32;fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/128; dst_ip=192.168.100.224/28;fd82:7b21:c59a:99::/64; src_port=any; dst_port=21; protocol=tcp,0.1475
opnsense,bc11bab7-3713-4852-9b70-f3423470ddab,DMZ access to VPN,119,True,allow,dmz,N/A,dmz,N/A,"172.16.10.96/28,fd82:7b21:c59a:10:3aff:ab4d:aaf5:8a4b/128",False,any,False,"192.168.23.192/26,fd82:7b21:c59a:23:1cf2:a135:439d:1f8c/128",False,443,N/A,tcp,HTTPS,both,N/A,N/A,affected,1,conflict,0ac25a4d-facf-475d-a55c-c10cb9076837,DMZ to all servers,448,earlier,"Rules bc11bab7-3713-4852-9b70-f3423470ddab (seq 119, 'allow') and 0ac25a4d-facf-475d-a55c-c10cb9076837 (seq 448, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=172.16.10.96/28; dst_ip=192.168.23.192/26; src_port=any; dst_port=443; protocol=tcp,0.2720
opnsense,d5af4fb4-a99d-4177-9d5f-30d2c70ec6f1,WAN access to any,120,True,allow,wan,N/A,wan,N/A,any,False,any,False,122.244.156.241/32,False,80,N/A,tcp,WEB,4,N/A,N/A,clean,0,,,,,,,,
opnsense,bafecd2a-e5d8-4bd4-9da1-414466f26b89,Allow Backup agents connect to any,121,True,deny,vpn,N/A,vpn,N/A,192.168.23.66-192.168.23.68,False,any,False,any,False,162,N/A,udp,SNMP_TRAP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,630c7b33-7c6b-4053-a249-04e211fc9b4a,Drop any to Internet,122,True,allow,lan,N/A,lan,N/A,any,False,46112,False,"192.168.13.81-192.168.13.90,192.168.80.0/22",True,162,N/A,udp,SNMP_TRAP,4,N/A,N/A,affected,1,generalization,15e54a18-9013-44d9-9eb8-15b6281c7627,DB servers to all servers,368,specific,"Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule 630c7b33-7c6b-4053-a249-04e211fc9b4a (seq 122) functionally redundant; however, rule 630c7b33-7c6b-4053-a249-04e211fc9b4a encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule 630c7b33-7c6b-4053-a249-04e211fc9b4a.","src_ip=any; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/21,192.168.8.0/22,192.168.12.0/24,192.168.13.0/26,192.168.13.64/28,192.168.13.80/32,192.168.13.91/32,192.168.13.92/30,192.168.13.96/27,192.168.13.128/25,192.168.14.0/23,192.168.16.0/20,192.168.32.0/19,192.168.64.0/20,192.168.84.0/22,192.168.88.0/21,192.168.96.0/19,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=46112; dst_port=162; protocol=udp",0.1222
opnsense,62514573-87ec-4008-92aa-5d2bfe8e31b8,MGMT access from Dev team,123,True,deny,lan,N/A,lan,N/A,192.168.217.255/32,False,any,False,192.168.100.192/28,True,389,N/A,tcp,LDAP,4,N/A,N/A,affected,2,shadowing | conflict,cf298944-8cc4-42c7-a2ce-43995a40ce3c | 167f8928-9ab8-473a-9acc-02a405813c43,any outbound to printer network | Partners to LAN,77 | 333,shadowed | earlier,"Rule 62514573-87ec-4008-92aa-5d2bfe8e31b8 (seq 123, action 'deny') is shadowed by earlier rule cf298944-8cc4-42c7-a2ce-43995a40ce3c (seq 77, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes. | Rules 62514573-87ec-4008-92aa-5d2bfe8e31b8 (seq 123, 'deny') and 167f8928-9ab8-473a-9acc-02a405813c43 (seq 333, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.217.255/32; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/18,192.168.64.0/19,192.168.96.0/22,192.168.100.0/25,192.168.100.128/26,192.168.100.208/28,192.168.100.224/27,192.168.101.0/24,192.168.102.0/23,192.168.104.0/21,192.168.112.0/20,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=389; protocol=tcp | src_ip=192.168.217.255/32; dst_ip=192.168.72.100/30,192.168.72.104/30,192.168.72.108/31; src_port=any; dst_port=389; protocol=tcp",0.3041 | 0.1413
opnsense,957099c2-3abd-4e11-b0d5-5d7eb6c55322,Finance team to Staging servers,124,True,allow,dmz,N/A,dmz,N/A,any,False,any,False,192.168.184.66/32,True,80,N/A,tcp,HTTP,4,N/A,N/A,affected,1,redundancy,a53a3446-2622-4ed6-af6c-a59b17aa100b,Restrict HR department access to LAN,306,covering,Rule a53a3446-2622-4ed6-af6c-a59b17aa100b (seq 306) is redundant: its match set is contained in earlier rule 957099c2-3abd-4e11-b0d5-5d7eb6c55322 (seq 124) with the same action 'allow'; removing it does not change policy behaviour.,src_ip=172.16.10.167/32; dst_ip=192.168.152.91/32; src_port=64857; dst_port=80; protocol=tcp,0.0833
opnsense,6d212eee-d73a-4e7f-b4c5-8d4373b914b2,Block Management except to Dev environment,125,True,allow,wan,N/A,wan,N/A,any,False,any,False,161.161.30.147/32,False,3306,N/A,tcp,MySQL,4,N/A,N/A,clean,0,,,,,,,,
opnsense,f39e145e-785a-4acc-bb5d-002cb40defae,MGMT access to LAN,126,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.39/32,True,any,False,any,False,69,N/A,udp,TFTP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,3e65ce14-8f3b-4510-8a31-a0a14924f07a,LAN outbound to WAN,127,True,allow,lan,N/A,lan,N/A,192.168.243.0/24,False,any,False,1.189.134.222/32,False,9200,N/A,tcp,Elasticsearch,4,N/A,N/A,affected,3,redundancy | generalization | generalization,eb028d09-2757-4e42-b49b-9812b027582b | 97bd488b-d944-450d-9c76-e62da54e6791 | 15e54a18-9013-44d9-9eb8-15b6281c7627,any access to MGMT | external partners access from VPN users | DB servers to all servers,109 | 181 | 368,redundant | specific | specific,"Rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a (seq 127) is redundant: its match set is contained in earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109) with the same action 'allow'; removing it does not change policy behaviour. | Rule 97bd488b-d944-450d-9c76-e62da54e6791 (seq 181) is a near-universal permit-all rule that makes rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a (seq 127) functionally redundant; however, rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 97bd488b-d944-450d-9c76-e62da54e6791; do NOT remove rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a. | Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a (seq 127) functionally redundant; however, rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule 3e65ce14-8f3b-4510-8a31-a0a14924f07a.",src_ip=192.168.243.0/24; dst_ip=1.189.134.222/32; src_port=any; dst_port=9200; protocol=tcp | src_ip=192.168.243.0/24; dst_ip=1.189.134.222/32; src_port=any; dst_port=9200; protocol=tcp | src_ip=192.168.243.0/24; dst_ip=1.189.134.222/32; src_port=any; dst_port=9200; protocol=tcp,0.0901 | 0.0901 | 0.0901
opnsense,2d763e26-3964-460c-b82c-6ba657cfb90d,Allow HR department to DMZ,128,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.121-192.168.100.140,False,any,False,"172.16.10.238/32,172.16.10.48/28",False,161,N/A,udp,SNMP,4,N/A,N/A,affected,1,redundancy,dc6760dc-6c5d-4a92-847d-4f8884def0e3,Finance team reach CCTV system,82,redundant,Rule 2d763e26-3964-460c-b82c-6ba657cfb90d (seq 128) is redundant: its match set is contained in earlier rule dc6760dc-6c5d-4a92-847d-4f8884def0e3 (seq 82) with the same action 'allow'; removing it does not change policy behaviour.,"src_ip=192.168.100.121/32,192.168.100.122/31,192.168.100.124/30,192.168.100.128/29,192.168.100.136/30,192.168.100.140/32; dst_ip=172.16.10.48/28,172.16.10.238/32; src_port=any; dst_port=161; protocol=udp",0.0485
opnsense,d142ffeb-54d1-4b5c-b44a-5b9ce6c5c169,Allow DB servers to Firewall,129,False,deny,lan,N/A,lan,N/A,any,False,any,False,any,False,8080,N/A,tcp,HTTP_ALT,4,N/A,N/A,clean,0,,,,,,,,
opnsense,e74f7be4-5cb6-4461-ab0b-be1ee489c9e4,Block DB servers except to Mail Server,130,True,allow,lan,N/A,lan,N/A,68.177.202.65/32,False,any,False,any,False,25,N/A,tcp,SMTP,4,N/A,N/A,affected,1,generalization,15e54a18-9013-44d9-9eb8-15b6281c7627,DB servers to all servers,368,specific,"Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule e74f7be4-5cb6-4461-ab0b-be1ee489c9e4 (seq 130) functionally redundant; however, rule e74f7be4-5cb6-4461-ab0b-be1ee489c9e4 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule e74f7be4-5cb6-4461-ab0b-be1ee489c9e4.",src_ip=68.177.202.65/32; dst_ip=any; src_port=any; dst_port=25; protocol=tcp,0.1177
opnsense,4fc1a79b-f9d9-4411-b5f9-52a0d488afb7,Support team to DNS Server,131,False,allow,dmz,N/A,dmz,N/A,172.16.10.0/25,False,any,False,any,False,22,N/A,tcp,SSH,4,N/A,N/A,clean,0,,,,,,,,
opnsense,a73e11b7-2729-46eb-8e72-475634324415,Restrict Mail server access to any,132,True,allow,vpn,N/A,vpn,N/A,"192.168.23.64/26,192.168.23.112/28",False,any,False,any,False,179,N/A,tcp,BGP,4,N/A,N/A,affected,1,generalization,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,specific,"Rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) is a near-universal permit-all rule that makes rule a73e11b7-2729-46eb-8e72-475634324415 (seq 132) functionally redundant; however, rule a73e11b7-2729-46eb-8e72-475634324415 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924; do NOT remove rule a73e11b7-2729-46eb-8e72-475634324415.",src_ip=192.168.23.64/26; dst_ip=any; src_port=any; dst_port=179; protocol=tcp,0.1402
opnsense,3b4aabae-cc46-4220-b497-be2074374159,Permit LAN to SAP servers,133,True,deny,dmz,N/A,dmz,N/A,172.16.10.244/32,False,any,False,192.168.23.0/25,False,3389,N/A,tcp,RDP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,f399a49d-329c-476c-b278-fbce825545d4,Remote users to VPN,134,True,deny,lan,N/A,lan,N/A,any,False,any,False,any,False,88,N/A,tcp,KERBEROS,4,N/A,N/A,affected,1,conflict,24f71877-7b9b-4dbc-ad5e-ee70764161c6,Publish DMZ in Internet,72,later,"Rules 24f71877-7b9b-4dbc-ad5e-ee70764161c6 (seq 72, 'allow') and f399a49d-329c-476c-b278-fbce825545d4 (seq 134, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.95.243/32,192.168.243.0/24; dst_ip=172.16.10.16/28; src_port=any; dst_port=88; protocol=tcp",0.2112
opnsense,f69d81ac-8cd1-40d4-ae42-a78cc8c78f42,Drop any to Staging servers,135,True,allow,lan,N/A,lan,N/A,any,False,any,False,114.161.117.184/32,True,80,N/A,tcp,WEB,4,N/A,N/A,affected,1,generalization,15e54a18-9013-44d9-9eb8-15b6281c7627,DB servers to all servers,368,specific,"Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule f69d81ac-8cd1-40d4-ae42-a78cc8c78f42 (seq 135) functionally redundant; however, rule f69d81ac-8cd1-40d4-ae42-a78cc8c78f42 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule f69d81ac-8cd1-40d4-ae42-a78cc8c78f42.","src_ip=any; dst_ip=0.0.0.0/2,64.0.0.0/3,96.0.0.0/4,112.0.0.0/7,114.0.0.0/9,114.128.0.0/11,114.160.0.0/16,114.161.0.0/18,114.161.64.0/19,114.161.96.0/20,114.161.112.0/22,114.161.116.0/24,114.161.117.0/25,114.161.117.128/27,114.161.117.160/28,114.161.117.176/29,114.161.117.185/32,114.161.117.186/31,114.161.117.188/30,114.161.117.192/26,114.161.118.0/23,114.161.120.0/21,114.161.128.0/17,114.162.0.0/15,114.164.0.0/14,114.168.0.0/13,114.176.0.0/12,114.192.0.0/10,115.0.0.0/8,116.0.0.0/6,120.0.0.0/5,128.0.0.0/1; src_port=any; dst_port=80; protocol=tcp",0.1267
opnsense,d1c501b5-e3b9-4657-95d7-0483d6d3df02,Block Remote users except to Mail Sever,136,False,allow,wan,N/A,wan,N/A,any,False,any,False,90.71.247.254/32,False,179,N/A,tcp,BGP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,e8b9a26b-011d-4498-837f-87776c84ac46,Clients access to external partners,137,True,allow,dmz,N/A,dmz,N/A,"172.16.10.0/25,172.16.10.105/32",False,any,False,"190.31.243.180/32,167.112.52.233/32",False,161,N/A,udp,SNMP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,f0fcb97d-ed05-4a39-b718-d9fcdb13a9b8,VPN outbound to WAN,138,True,allow,vpn,N/A,vpn,N/A,"192.168.23.192/26,fd82:7b21:c59a:23::/64",False,any,False,any,False,8080,N/A,tcp,HTTP_ALT,both,N/A,N/A,affected,1,generalization,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,specific,"Rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) is a near-universal permit-all rule that makes rule f0fcb97d-ed05-4a39-b718-d9fcdb13a9b8 (seq 138) functionally redundant; however, rule f0fcb97d-ed05-4a39-b718-d9fcdb13a9b8 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924; do NOT remove rule f0fcb97d-ed05-4a39-b718-d9fcdb13a9b8.",src_ip=192.168.23.192/26;fd82:7b21:c59a:23::/64; dst_ip=any;any; src_port=any; dst_port=8080; protocol=tcp,0.1836
opnsense,04ec4457-0bb2-495c-9061-868fe5e25fa8,VPN users to any except HR system,139,True,allow,dmz,N/A,dmz,N/A,172.16.10.122/32,False,any,False,any,False,445,N/A,tcp,SMB,4,N/A,N/A,affected,1,generalization,094ff5e4-593d-44f6-ae8b-028f317d7ccc,Allow Backup agents to any,252,specific,"Rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc (seq 252) is a near-universal permit-all rule that makes rule 04ec4457-0bb2-495c-9061-868fe5e25fa8 (seq 139) functionally redundant; however, rule 04ec4457-0bb2-495c-9061-868fe5e25fa8 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc; do NOT remove rule 04ec4457-0bb2-495c-9061-868fe5e25fa8.",src_ip=172.16.10.122/32; dst_ip=any; src_port=any; dst_port=445; protocol=tcp,0.1385
opnsense,6edb273f-4bcc-4819-9f93-9b413e061cbf,WAN to PLC network except Backup servers,140,True,allow,wan,N/A,wan,N/A,any,False,any,False,any,False,any,N/A,icmp,ICMP-PING,4,N/A,N/A,affected,3,over_permissive | generalization | redundancy,"N/A (single-rule) | 540067f8-b1c7-4ce4-82c5-d9fa2b67fdc9 | 4de2a687-cdab-4b8b-9829-dd6d9e549171,38f456b4-f7c9-4089-babb-c36bf6ecc35d","N/A (single-rule) | Restrict Partners access to DMZ | Allow Finance team to DMZ,WAN to Monitoring except Monitoring","N/A (single-rule) | 58 | 202,443",over_permissive | general (anchor) | covering (anchor),"Rule 6edb273f-4bcc-4819-9f93-9b413e061cbf (seq 140) is an allow rule that is over-permissive (5a:any-src∧any-dst), violating least-privilege. | Rule 6edb273f-4bcc-4819-9f93-9b413e061cbf (seq 140) is a near-universal permit-all anchor for 1 generalization relationships with specific rules (540067f8-b1c7-4ce4-82c5-d9fa2b67fdc9). RECOMMENDATION: restrict or remove the over-permissive anchor rule; do NOT remove the specific least-privilege rules. | Rule 6edb273f-4bcc-4819-9f93-9b413e061cbf (seq 140) is a near-universal allow anchor that makes 2 specific rules (4de2a687-cdab-4b8b-9829-dd6d9e549171, 38f456b4-f7c9-4089-babb-c36bf6ecc35d) functionally redundant; however, those specific rules encode the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive anchor rule 6edb273f-4bcc-4819-9f93-9b413e061cbf; do NOT remove the specific rules.", | collapsed: 1 overlaps | collapsed: 2 overlaps,0.6914 |  | 
opnsense,75045a35-c41c-4ad8-a605-7e97224ab6fd,Inspect LAN traffic to DMZ,141,False,deny,mgmt,N/A,mgmt,N/A,192.168.100.205/32,False,any,False,172.16.10.112-172.16.10.115,False,any,N/A,icmp,ICMP-PING,4,N/A,N/A,clean,0,,,,,,,,
opnsense,64c80b25-5bbf-4b2a-ac3e-c65d6f980356,DMZ outbound to Backup server,142,True,allow,dmz,N/A,dmz,N/A,any,False,any,False,any,False,3389,N/A,tcp,RDP,both,N/A,N/A,affected,1,over_permissive,N/A (single-rule),N/A (single-rule),N/A (single-rule),over_permissive,"Rule 64c80b25-5bbf-4b2a-ac3e-c65d6f980356 (seq 142) is an allow rule that is over-permissive (5a:any-src∧any-dst), violating least-privilege.",,0.7230
opnsense,8f44b091-7589-4a62-a9e0-de0f5c2a1b8a,Publish Management network in Internet,143,True,allow,mgmt,N/A,mgmt,N/A,"192.168.100.109/32,192.168.100.128/25",True,any,False,172.16.10.58/32,False,80,N/A,tcp,HTTP,4,N/A,N/A,clean,0,,,,,,,,
