vendor,rule_id,rule_name,seq,enabled,action,ip_version,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,schedule,log,nat_related,app_id,user_id,icmp_type,notes
opnsense,bb7dffde-3322-4d2d-b62c-56bbae52356f,WAN access to DB Server,103,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.52/32,False,any,False,192.168.166.49/32,True,1433,N/A,tcp,MSSQL,always,True,N/A,N/A,N/A,N/A,
opnsense,a5cd5c24-3ab1-4a07-8227-172ed34a8696,Inspect Support team traffic to PLC network,104,True,allow,4,lan,N/A,lan,N/A,192.168.210.0/24,False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,False,N/A,N/A,N/A,N/A,
opnsense,c84f0231-ddd1-4269-9df0-1792ee620864,Drop DB servers to MGMT,105,True,allow,6,lan,N/A,lan,N/A,fd82:7b21:c59a:1::/64,False,any,False,fd82:7b21:c59a:99:d2da:b5e4:f0ed:fac8,True,636,N/A,tcp,LDAPS,always,False,N/A,N/A,N/A,N/A,
opnsense,a338f14b-b133-4590-ba3a-b5b5cfc4eab8,IoT devices to DMZ,106,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.32/28,False,any,False,172.16.10.32/27,False,445,N/A,tcp,SMB,always,True,N/A,N/A,N/A,N/A,
opnsense,c8440f0e-5328-46c9-85e8-8e87a4b1bc3c,Support team to LAN except Backup servers,107,False,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.42.165-192.168.42.171,False,80,N/A,tcp,HTTP,always,True,N/A,N/A,N/A,N/A,
opnsense,024187a8-8956-4139-81c3-9535771491d6,Allow Partners connect to DMZ,108,False,allow,4,lan,N/A,lan,N/A,"192.168.106.185/32,192.168.2.0/23",False,any,False,172.16.10.141/32,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
opnsense,eb028d09-2757-4e42-b49b-9812b027582b,any access to MGMT,109,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.100.101/32,True,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
opnsense,bb0d97cb-e658-4c08-ba4a-d4011f7d0452,Permit LAN to internal network,110,True,allow,both,lan,N/A,lan,N/A,"192.168.20.0/22,fd82:7b21:c59a:1:e731:470:5a0b:5193/128",False,any,False,any,False,1433,N/A,tcp,MSSQL,always,True,N/A,N/A,N/A,N/A,
opnsense,699e6738-7058-4747-bd45-ef2e688fb5eb,Permit Internal users to VPN,111,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.128/28,False,any,False,192.168.23.118/32,False,27017,N/A,tcp,MongoDB,always,True,N/A,N/A,N/A,N/A,
opnsense,c4d4f453-5541-4faf-8a73-24ee1a4c1632,Inspect DMZ traffic to any,112,True,allow,4,wan,N/A,wan,N/A,"191.101.251.127/32,35.240.53.214/32",False,any,False,59.100.234.142/32,True,3389,N/A,tcp,RDP,always,True,N/A,N/A,N/A,N/A,
opnsense,794a997f-c4a1-4cc2-98c4-da418fddc060,Allow any to Dev environment,113,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.23.108/32,False,6379,N/A,tcp,Redis,always,False,N/A,N/A,N/A,N/A,
opnsense,a350bb11-5e5b-460c-9239-91d046dd7d8c,WAN access to DMZ,114,True,allow,4,lan,N/A,lan,N/A,192.168.115.111-192.168.115.127,False,12475,False,172.16.10.80/28,True,27017,N/A,tcp,MongoDB,always,True,N/A,N/A,N/A,N/A,
opnsense,e3275c31-1a79-4084-981a-10ae90919ed2,Block DB servers to DMZ,115,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.96/27,True,45497,False,172.16.10.191/32,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
opnsense,2b7b1b7f-66f9-439e-8212-d8e291f56e36,WAN to Staging servers except Finance servers,116,True,deny,4,wan,N/A,wan,N/A,40.208.155.188/32,False,any,False,"172.16.10.64/28,172.16.10.26/32",False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,N/A,
opnsense,c05638af-0dbe-46ec-83e1-f0527788e5e8,Deny DMZ from SAP servers,117,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.144/28,False,any,False,192.168.191.80-192.168.191.89,False,any,N/A,icmp,ICMP-PING,always,True,N/A,N/A,N/A,N/A,
opnsense,e02cf7e6-2b39-4423-9202-b97134ff2604,Inspect Guest network traffic to DB Server,118,True,allow,both,vpn,N/A,vpn,N/A,"192.168.23.74/32,fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/128",False,any,False,"192.168.100.224/28,fd82:7b21:c59a:99::/64",False,21,N/A,tcp,FTP,always,True,N/A,N/A,N/A,N/A,
opnsense,bc11bab7-3713-4852-9b70-f3423470ddab,DMZ access to VPN,119,True,allow,both,dmz,N/A,dmz,N/A,"172.16.10.96/28,fd82:7b21:c59a:10:3aff:ab4d:aaf5:8a4b/128",False,any,False,"192.168.23.192/26,fd82:7b21:c59a:23:1cf2:a135:439d:1f8c/128",False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
opnsense,d5af4fb4-a99d-4177-9d5f-30d2c70ec6f1,WAN access to any,120,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,122.244.156.241/32,False,80,N/A,tcp,WEB,always,True,N/A,N/A,N/A,N/A,
opnsense,bafecd2a-e5d8-4bd4-9da1-414466f26b89,Allow Backup agents connect to any,121,True,deny,4,vpn,N/A,vpn,N/A,192.168.23.66-192.168.23.68,False,any,False,any,False,162,N/A,udp,SNMP_TRAP,always,True,N/A,N/A,N/A,N/A,
opnsense,630c7b33-7c6b-4053-a249-04e211fc9b4a,Drop any to Internet,122,True,allow,4,lan,N/A,lan,N/A,any,False,46112,False,"192.168.13.81-192.168.13.90,192.168.80.0/22",True,162,N/A,udp,SNMP_TRAP,always,False,N/A,N/A,N/A,N/A,
opnsense,62514573-87ec-4008-92aa-5d2bfe8e31b8,MGMT access from Dev team,123,True,deny,4,lan,N/A,lan,N/A,192.168.217.255/32,False,any,False,192.168.100.192/28,True,389,N/A,tcp,LDAP,always,True,N/A,N/A,N/A,N/A,
opnsense,957099c2-3abd-4e11-b0d5-5d7eb6c55322,Finance team to Staging servers,124,True,allow,4,dmz,N/A,dmz,N/A,any,False,any,False,192.168.184.66/32,True,80,N/A,tcp,HTTP,always,True,N/A,N/A,N/A,N/A,
opnsense,6d212eee-d73a-4e7f-b4c5-8d4373b914b2,Block Management except to Dev environment,125,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,161.161.30.147/32,False,3306,N/A,tcp,MySQL,always,False,N/A,N/A,N/A,N/A,
opnsense,f39e145e-785a-4acc-bb5d-002cb40defae,MGMT access to LAN,126,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.39/32,True,any,False,any,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
opnsense,3e65ce14-8f3b-4510-8a31-a0a14924f07a,LAN outbound to WAN,127,True,allow,4,lan,N/A,lan,N/A,192.168.243.0/24,False,any,False,1.189.134.222/32,False,9200,N/A,tcp,Elasticsearch,always,True,N/A,N/A,N/A,N/A,
opnsense,2d763e26-3964-460c-b82c-6ba657cfb90d,Allow HR department to DMZ,128,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.121-192.168.100.140,False,any,False,"172.16.10.238/32,172.16.10.48/28",False,161,N/A,udp,SNMP,always,False,N/A,N/A,N/A,N/A,
opnsense,d142ffeb-54d1-4b5c-b44a-5b9ce6c5c169,Allow DB servers to Firewall,129,False,deny,4,lan,N/A,lan,N/A,any,False,any,False,any,False,8080,N/A,tcp,HTTP_ALT,always,True,N/A,N/A,N/A,N/A,
opnsense,e74f7be4-5cb6-4461-ab0b-be1ee489c9e4,Block DB servers except to Mail Server,130,True,allow,4,lan,N/A,lan,N/A,68.177.202.65/32,False,any,False,any,False,25,N/A,tcp,SMTP,always,False,N/A,N/A,N/A,N/A,
opnsense,4fc1a79b-f9d9-4411-b5f9-52a0d488afb7,Support team to DNS Server,131,False,allow,4,dmz,N/A,dmz,N/A,172.16.10.0/25,False,any,False,any,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
opnsense,a73e11b7-2729-46eb-8e72-475634324415,Restrict Mail server access to any,132,True,allow,4,vpn,N/A,vpn,N/A,"192.168.23.64/26,192.168.23.112/28",False,any,False,any,False,179,N/A,tcp,BGP,always,False,N/A,N/A,N/A,N/A,
opnsense,3b4aabae-cc46-4220-b497-be2074374159,Permit LAN to SAP servers,133,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.244/32,False,any,False,192.168.23.0/25,False,3389,N/A,tcp,RDP,always,True,N/A,N/A,N/A,N/A,
opnsense,f399a49d-329c-476c-b278-fbce825545d4,Remote users to VPN,134,True,deny,4,lan,N/A,lan,N/A,any,False,any,False,any,False,88,N/A,tcp,KERBEROS,always,False,N/A,N/A,N/A,N/A,
opnsense,f69d81ac-8cd1-40d4-ae42-a78cc8c78f42,Drop any to Staging servers,135,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,114.161.117.184/32,True,80,N/A,tcp,WEB,always,True,N/A,N/A,N/A,N/A,
opnsense,d1c501b5-e3b9-4657-95d7-0483d6d3df02,Block Remote users except to Mail Sever,136,False,allow,4,wan,N/A,wan,N/A,any,False,any,False,90.71.247.254/32,False,179,N/A,tcp,BGP,always,True,N/A,N/A,N/A,N/A,
opnsense,e8b9a26b-011d-4498-837f-87776c84ac46,Clients access to external partners,137,True,allow,4,dmz,N/A,dmz,N/A,"172.16.10.0/25,172.16.10.105/32",False,any,False,"190.31.243.180/32,167.112.52.233/32",False,161,N/A,udp,SNMP,always,True,N/A,N/A,N/A,N/A,
opnsense,f0fcb97d-ed05-4a39-b718-d9fcdb13a9b8,VPN outbound to WAN,138,True,allow,both,vpn,N/A,vpn,N/A,"192.168.23.192/26,fd82:7b21:c59a:23::/64",False,any,False,any,False,8080,N/A,tcp,HTTP_ALT,always,True,N/A,N/A,N/A,N/A,
opnsense,04ec4457-0bb2-495c-9061-868fe5e25fa8,VPN users to any except HR system,139,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.122/32,False,any,False,any,False,445,N/A,tcp,SMB,always,True,N/A,N/A,N/A,N/A,
opnsense,6edb273f-4bcc-4819-9f93-9b413e061cbf,WAN to PLC network except Backup servers,140,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,any,False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,N/A,
opnsense,75045a35-c41c-4ad8-a605-7e97224ab6fd,Inspect LAN traffic to DMZ,141,False,deny,4,mgmt,N/A,mgmt,N/A,192.168.100.205/32,False,any,False,172.16.10.112-172.16.10.115,False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,N/A,
opnsense,64c80b25-5bbf-4b2a-ac3e-c65d6f980356,DMZ outbound to Backup server,142,True,allow,both,dmz,N/A,dmz,N/A,any,False,any,False,any,False,3389,N/A,tcp,RDP,always,True,N/A,N/A,N/A,N/A,
opnsense,8f44b091-7589-4a62-a9e0-de0f5c2a1b8a,Publish Management network in Internet,143,True,allow,4,mgmt,N/A,mgmt,N/A,"192.168.100.109/32,192.168.100.128/25",True,any,False,172.16.10.58/32,False,80,N/A,tcp,HTTP,always,True,N/A,N/A,N/A,N/A,
opnsense,e5a2d425-760b-456e-a6ec-19e1dd1f950c,any to WAN,144,True,allow,4,lan,N/A,lan,N/A,any,False,8792,False,202.47.149.219/32,True,162,N/A,udp,SNMP_TRAP,always,True,N/A,N/A,N/A,N/A,
opnsense,d4210f1f-33e9-4c0b-b092-4765e953c4a2,Permit Remote users to NTP Server,145,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,8080,N/A,tcp,HTTP_ALT,always,True,N/A,N/A,N/A,N/A,
opnsense,f203082d-9fc3-4a46-ac08-5350c77a1a05,NTP Server access from any,146,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,993,N/A,tcp,IMAP_SSL,always,False,N/A,N/A,N/A,N/A,
opnsense,75ab7d7d-b296-4c31-a25a-8f210ac3a4e1,Support team to any,147,True,allow,4,lan,N/A,lan,N/A,"192.168.77.62/32,192.168.155.8/32",False,any,False,49.45.193.234/32,False,any,N/A,ip,GRE-TUNNEL,always,True,N/A,N/A,N/A,N/A,
opnsense,d46fa5d6-9e3d-4ffc-821b-9212379073cf,any to NTP Server,148,True,allow,4,lan,N/A,lan,N/A,21.140.80.132/32,False,any,False,192.168.23.191-192.168.23.205,False,25,N/A,tcp,SMTP,always,True,N/A,N/A,N/A,N/A,
opnsense,4c9d7045-e2a0-41dd-b72f-907534027f1d,DMZ acces to MGMT,149,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.142/32,True,any,False,192.168.100.192/26,False,443,N/A,tcp,HTTPS,always,True,N/A,N/A,N/A,N/A,
opnsense,717f968a-2aa8-4818-aa47-274987e50661,DMZ access to DMZ,150,False,allow,4,lan,N/A,lan,N/A,185.123.11.92/32,False,any,False,any,False,1024-65535,N/A,udp,HIGH_PORTS,always,True,N/A,N/A,N/A,N/A,
opnsense,4e53c96a-508a-45e9-8900-2a1a0464898e,Inspect any traffic to Active Directory,151,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,"192.168.234.98/32,192.168.128.0/20",False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
opnsense,f3ab58a7-e3bd-400d-a9f3-d1e84e0e0b52,Permit Backup agents to LAN,152,True,allow,both,lan,N/A,lan,N/A,any,False,any,False,"192.168.96.0/22,fd82:7b21:c59a:1:cfa5:4849:e7c6:5deb/128",False,6379,N/A,tcp,Redis,always,False,N/A,N/A,N/A,N/A,
opnsense,68e1f7a1-33af-435b-adb1-8e27ade39858,DMZ connection to Monitoring,153,False,allow,4,dmz,N/A,dmz,N/A,172.16.10.45/32,False,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,False,N/A,N/A,N/A,N/A,
opnsense,2e823f86-04f1-4c7f-9e9f-72d96e9ad725,DMZ to SAP severs,154,True,deny,4,lan,N/A,lan,N/A,192.168.26.69/32,False,any,False,172.16.10.44/32,False,any,N/A,ip,GRE-TUNNEL,always,True,N/A,N/A,N/A,N/A,
opnsense,8aa64bdb-9e57-4b16-a4ee-b68d605b4f0b,Block IoT devices except to Test network,155,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.240/28,False,any,False,192.168.23.159/32,False,179,N/A,tcp,BGP,always,True,N/A,N/A,N/A,N/A,
opnsense,00c51827-d900-4286-8f2c-0aa4ce99dfd1,Deny MGMT from any,156,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.181/32,False,any,False,203.74.247.164/32,True,27017,N/A,tcp,MongoDB,always,False,N/A,N/A,N/A,N/A,
opnsense,f5356c89-4d38-40fd-8a49-71a0a74523c4,Restrict Support team access to DMZ,157,True,deny,6,wan,N/A,wan,N/A,any,False,any,False,fd82:7b21:c59a:10::/64,False,53,N/A,udp,DNS,always,True,N/A,N/A,N/A,N/A,
opnsense,de84f288-8d22-426b-9f21-1cb24f6d1476,Block Management except to DMZ,158,False,allow,4,mgmt,N/A,mgmt,N/A,any,False,any,False,172.16.10.18/32,False,5432,N/A,tcp,PostgreSQL,always,False,N/A,N/A,N/A,N/A,
opnsense,16b33b8e-01db-47f6-8f08-1769678ef83a,Drop IoT devices to VPN,159,True,allow,4,wan,N/A,wan,N/A,115.171.13.107/32,True,any,False,192.168.23.27/32,False,995,N/A,tcp,POP3_SSL,always,False,N/A,N/A,N/A,N/A,
opnsense,52011b32-3f7a-4bf1-aa73-c601223a92f6,Allow Guest network to Firewall,160,True,allow,4,lan,N/A,lan,N/A,192.168.204.199/32,False,any,False,192.168.23.136/32,False,3389,N/A,tcp,RDP,always,True,N/A,N/A,N/A,N/A,
opnsense,f2e08e1b-4318-425a-8d93-638a1506fd3e,Allow Web servers connect to Web Server,161,True,deny,4,lan,N/A,lan,N/A,"192.168.235.143/32,192.168.108.44-192.168.108.64",True,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,False,N/A,N/A,N/A,N/A,
opnsense,3f1a70c7-f407-4500-ba5d-50c1972e5830,LAN access to MGMT,162,True,deny,4,vpn,N/A,vpn,N/A,192.168.23.128/25,False,any,False,192.168.100.153/32,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
opnsense,8a70ef5e-b966-4495-bb1f-8c2df20e52d8,Monitoring system access to any,163,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,N/A,N/A,N/A,
opnsense,0c3c7431-9984-458f-b169-ec99837219ae,SAP servers access from MGMT,164,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.33-192.168.100.40,False,any,False,172.16.10.115-172.16.10.117,False,5900,N/A,tcp,VNC,always,False,N/A,N/A,N/A,N/A,
opnsense,e8df8377-3b61-456e-8d1f-00320f760768,Drop MGMT to DNS Server,165,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.254/32,False,any,False,any,False,80,N/A,tcp,WEB,always,True,N/A,N/A,N/A,N/A,
opnsense,b6e5bd62-9d6a-41d6-ba5b-63f932b2fbe2,Clients connection to MGMT,166,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.13/32,False,any,False,192.168.100.128/32,False,any,N/A,any,any,always,False,N/A,N/A,N/A,N/A,
opnsense,3c2c65ab-b10b-43b3-947e-0083703c7c65,Allow Internal users connect to any,167,True,allow,4,lan,N/A,lan,N/A,192.168.136.23/32,False,any,False,any,False,80,N/A,tcp,WEB,always,False,N/A,N/A,N/A,N/A,
opnsense,6cc8bf6a-fed3-456e-ab2a-7bdb7adcdaa5,Publish Staging servers in Internet,168,False,deny,4,lan,N/A,lan,N/A,any,False,any,False,192.168.99.12/32,True,23,N/A,tcp,Telnet,always,True,N/A,N/A,N/A,N/A,
opnsense,c142fb95-cebc-4d6c-89c3-9d02328d5d9b,Admin team reach VPN Gateway,169,False,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.23.94-192.168.23.96,True,6379,N/A,tcp,Redis,always,False,N/A,N/A,N/A,N/A,
opnsense,674f2bc3-3a43-47ae-b8bf-0148237dd7c2,Block Dev team to WAN,170,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,89.118.109.78/32,True,8000-8999,N/A,tcp,HTTP_RANGE,always,False,N/A,N/A,N/A,N/A,
opnsense,856b53f4-fa8d-41dc-8696-9c79c9881147,Guest network to VPN except Production servers,171,True,allow,4,lan,N/A,lan,N/A,192.168.64.0/19,False,any,False,any,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
opnsense,42a9a94a-5c2e-464e-a58d-eb6b33c412df,MGMT to CCTV system,172,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.117/32,False,any,False,192.168.23.64/28,False,any,N/A,ip,IPSec-ESP,always,True,N/A,N/A,N/A,N/A,
opnsense,a31e5c80-3f20-41a8-91c1-ac8c0299128d,DMZ to Dev environment,173,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.190-172.16.10.199,False,any,False,any,False,5060,N/A,udp,SIP,always,False,N/A,N/A,N/A,N/A,
opnsense,c4049ecd-1c25-47e3-b0d8-3875540c6e67,Block DB servers to any,174,False,allow,4,wan,N/A,wan,N/A,"43.223.2.158/32,116.60.237.53/32",False,any,False,124.191.89.252/32,False,8080,N/A,tcp,HTTP_ALT,always,False,N/A,N/A,N/A,N/A,
opnsense,a5d1f284-e8b6-4c11-9793-13bb37756142,MGMT inbound from DMZ,175,False,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.128/25,False,23523,False,172.16.10.111-172.16.10.113,False,8000-8999,N/A,tcp,HTTP_RANGE,always,False,N/A,N/A,N/A,N/A,
opnsense,9fd941d8-a44f-4053-ac84-9138c7e896d0,Publish Staging servers for LAN,176,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,N/A,N/A,N/A,
opnsense,1a676fc0-4220-465e-b516-39bcb62ed622,Publish external partners for any,177,False,allow,4,lan,N/A,lan,N/A,any,False,any,False,172.16.10.96/27,False,636,N/A,tcp,LDAPS,always,True,N/A,N/A,N/A,N/A,
opnsense,c6477baf-824e-4309-98c5-f58827c75db8,VPN reach CCTV system,178,True,allow,4,vpn,N/A,vpn,N/A,any,False,any,False,172.16.10.112/28,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
opnsense,40bdef9f-c845-480f-b510-ef3dd4bfe5f9,Drop any to DMZ,179,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,172.16.10.122/32,False,995,N/A,tcp,POP3_SSL,always,True,N/A,N/A,N/A,N/A,
opnsense,7f0849b6-6f8e-4ada-af1a-d9ad6d8f53ba,Allow Finance team connect to VPN,180,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,192.168.23.16/28,False,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
opnsense,97bd488b-d944-450d-9c76-e62da54e6791,external partners access from VPN users,181,True,allow,4,lan,N/A,lan,N/A,192.168.128.0/17,False,any,False,any,False,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
opnsense,b35134c3-abc8-43a0-b366-d1b582dba2b5,Block WAN except to any,182,True,allow,4,lan,N/A,lan,N/A,192.168.213.127/32,False,any,False,any,False,1812-1813,N/A,udp,RADIUS,always,True,N/A,N/A,N/A,N/A,
opnsense,4eff9839-fbc8-4820-aa0d-23b5f74d51eb,Monitoring system to VPN Gateway except HR system,183,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.224/28,False,any,False,any,False,3389,N/A,tcp,RDP,always,False,N/A,N/A,N/A,N/A,
opnsense,d867df8e-5c4b-4e38-8d84-c965f6c3e85a,any to WAN except HR system,184,True,allow,4,lan,N/A,lan,N/A,"47.181.204.216/32,54.30.113.62/32",False,any,False,3.229.115.210/32,True,21,N/A,tcp,FTP,always,False,N/A,N/A,N/A,N/A,
opnsense,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MGMT,185,True,allow,both,vpn,N/A,vpn,N/A,any,False,any,False,any,False,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
opnsense,2c341954-525e-4471-9ee6-21d9a2c21466,Backup agents to Management network,186,False,deny,4,wan,N/A,wan,N/A,96.234.148.245/32,False,any,False,any,False,587,N/A,tcp,SMTP_TLS,always,True,N/A,N/A,N/A,N/A,
opnsense,97f6ca34-f510-4eca-9c7c-d8bd0778eec3,Guest network to PLC network,187,False,allow,4,lan,N/A,lan,N/A,"192.168.155.95/32,192.168.214.0/23",False,any,False,any,False,123,N/A,udp,NTP,always,True,N/A,N/A,N/A,N/A,
opnsense,34e08c2b-ba0e-470c-9a50-d04d50f694a6,Allow Remote users to MGMT,188,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.128/28,True,61553,False,192.168.100.75-192.168.100.94,False,25,N/A,tcp,SMTP,always,True,N/A,N/A,N/A,N/A,
opnsense,191c1dc5-a795-46a1-9783-9ed9258acfad,Block Mail server except to external partners,189,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,172.16.10.75/32,False,any,N/A,any,any,always,False,N/A,N/A,N/A,N/A,
opnsense,ed28bd0d-0a2c-4e96-9f37-3660e23089a9,Inspect Backup agents traffic to SAP servers,190,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.253/32,False,any,False,96.120.202.156/32,False,3306,N/A,tcp,MySQL,always,True,N/A,N/A,N/A,N/A,
opnsense,cf7289de-30ec-4b32-a7a4-8919c553db6b,Inspect Dev team traffic to Test network,191,True,allow,4,lan,N/A,lan,N/A,any,False,9643,False,192.168.21.2/32,False,8080,N/A,tcp,HTTP_ALT,always,True,N/A,N/A,N/A,N/A,
opnsense,83172d0d-4887-4a5e-b756-cd0eb4e9ec4f,Allow Web servers to DMZ,192,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.152/32,False,any,False,172.16.10.200/32,True,587,N/A,tcp,SMTP_TLS,always,False,N/A,N/A,N/A,N/A,
opnsense,237456e0-7b49-4a35-ab22-5d344194d007,Allow any connect to Portal,193,True,deny,4,lan,N/A,lan,N/A,108.92.102.199/32,False,any,False,any,False,6379,N/A,tcp,Redis,always,False,N/A,N/A,N/A,N/A,
opnsense,ca809a09-ecbd-414d-ae6d-219118774b30,Inspect Dev team traffic to DMZ,194,True,allow,4,lan,N/A,lan,N/A,192.168.0.0/17,True,any,False,"172.16.10.128/26,172.16.10.96/28",False,445,N/A,tcp,SMB,always,True,N/A,N/A,N/A,N/A,
opnsense,e74bd844-63d3-44ea-af26-c762bdd76488,Guest network reach LAN,195,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.167/32,False,22582,False,192.168.116.28-192.168.116.33,False,21,N/A,tcp,FTP,always,False,N/A,N/A,N/A,N/A,
opnsense,1e7e2a00-22d2-4227-9f0e-7d3af015d3e1,DMZ to VPN Gateway,196,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.65/32,False,any,False,192.168.176.0/20,False,8080,N/A,tcp,HTTP_ALT,always,True,N/A,N/A,N/A,N/A,
opnsense,63dba6ff-04da-4255-ba71-7f8b2d77da8f,Publish VPN Gateway in Ineternet,197,False,deny,4,wan,N/A,wan,N/A,any,False,any,False,192.168.23.199/32,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
opnsense,7f17fd9e-9ca4-4714-beb8-e65e71afeca1,DMZ to ERP system,198,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.123-172.16.10.138,False,any,False,192.168.100.241/32,False,162,N/A,udp,SNMP_TRAP,always,True,N/A,N/A,N/A,N/A,
opnsense,94683adb-2243-48c0-8a31-d08ace3a467a,Publish SAP servers for Dev team,199,True,allow,4,wan,N/A,wan,N/A,209.15.197.92/32,False,any,False,192.168.100.75/32,False,21,N/A,tcp,FTP,always,False,N/A,N/A,N/A,N/A,
opnsense,282ba34c-426e-4969-9891-ee955fb4c088,Management access to Active Directory,200,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.140-192.168.100.150,False,any,False,35.44.10.239/32,False,53,N/A,udp,DNS,always,False,N/A,N/A,N/A,N/A,
opnsense,cce6cf20-eaa8-40b7-885d-f8400850be7b,Restrict VPN access to DMZ,201,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.64/28,True,any,False,any,False,993,N/A,tcp,IMAP_SSL,always,True,N/A,N/A,N/A,N/A,
opnsense,4de2a687-cdab-4b8b-9829-dd6d9e549171,Allow Finance team to DMZ,202,True,allow,4,wan,N/A,wan,N/A,117.169.11.140/32,False,any,False,"192.168.23.0/25,192.168.23.49/32",False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,N/A,
opnsense,6ffd3e2a-09d0-4e28-8084-7147f460c2f1,Dev team access to CCTV system,203,True,allow,both,wan,N/A,wan,N/A,any,False,any,False,any,False,5900,N/A,tcp,VNC,always,False,N/A,N/A,N/A,N/A,
opnsense,760b8e1a-a9fa-4ab2-9e47-843b884db5a7,Deny LAN from any,204,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,93.99.212.218/32,False,514,N/A,udp,SYSLOG,always,True,N/A,N/A,N/A,N/A,
opnsense,4fa34b5f-d1c8-4666-bbaa-222bd1654af0,LAN to Portal,205,True,allow,4,lan,N/A,lan,N/A,"192.168.184.0/24,192.168.227.82/32",False,42106,False,145.68.135.198/32,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
