vendor,rule_id,rule_name,seq,enabled,action,ip_version,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,schedule,log,nat_related,app_id,user_id,icmp_type,notes
paloalto,39b2cd41-9066-4e58-aa3b-42aced5a97da,DMZ access to any,99,True,allow,4,LAN,any,N/A,N/A,192.168.22.99/32,False,any,False,136.205.245.92/32,False,443,N/A,tcp,HTTPS,always,False,N/A,Video/Audio,any,N/A,Approved by security team
paloalto,57b1e894-0636-409c-9540-16b5a5922278,MGMT to LAN,100,True,allow,both,MGMT,LAN,N/A,N/A,any,False,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,True,N/A,P2P,"cto,sysadmin,manager",N/A,
paloalto,7b7703a2-2e9d-44f3-9e6d-4991fde58e90,Inspect Monitoring system traffic to Firewall,101,True,deny,6,any,WAN,N/A,N/A,2b68:a1b8:71c4::1/128,False,any,False,any,False,80,N/A,tcp,WEB,always,False,N/A,Game,any,N/A,
paloalto,783b8b1b-ad7e-430e-b18d-b777dac1b744,VPN to Staging servers,102,True,allow,6,VPN,any,N/A,N/A,fd82:7b21:c59a:23::/64,False,any,False,any,False,53,N/A,tcp/udp,DNS,always,False,N/A,any,any,N/A,Monitoring hook
paloalto,3ce0c39d-61aa-415f-bbff-265f842676c8,WAN access to DB Server,103,True,deny,4,DMZ,LAN,N/A,N/A,172.16.10.52/32,False,any,False,192.168.166.49/32,True,1433,N/A,tcp/udp,MSSQL,always,True,N/A,any,web.admin,N/A,Temporary access for audit
paloalto,12d4d713-8054-492a-ab55-cfe19f8fbd52,Inspect Support team traffic to PLC network,104,True,allow,4,LAN,MGMT,N/A,N/A,192.168.210.0/24,False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,False,N/A,Game,any,N/A,
paloalto,a66e0bf8-4052-4a9f-b54c-ecbaa2e946e8,Drop DB servers to MGMT,105,True,allow,6,LAN,MGMT,N/A,N/A,fd82:7b21:c59a:1::/64,False,any,False,fd82:7b21:c59a:99:d2da:b5e4:f0ed:fac8/128,True,636,N/A,tcp,LDAPS,always,False,N/A,any,any,N/A,
paloalto,9cde539b-65fe-4461-b4d0-515ee74e9413,IoT devices to DMZ,106,True,allow,4,MGMT,DMZ,N/A,N/A,192.168.100.32/28,False,any,False,172.16.10.32/27,False,445,N/A,tcp,SMB,always,True,N/A,Game,any,N/A,
paloalto,7c626995-5fd8-4818-b71f-f8fb9d5c2a9b,Support team to LAN except Backup servers,107,False,allow,4,any,LAN,N/A,N/A,any,False,any,False,192.168.42.165-192.168.42.171,False,80,N/A,tcp,HTTP,always,True,N/A,any,admin,N/A,
paloalto,496d2d45-ea9c-4229-8208-416ea61e7357,Allow Partners connect to DMZ,108,False,allow,4,LAN,DMZ,N/A,N/A,"192.168.106.185/32,192.168.2.0/23",False,any,False,172.16.10.141/32,False,22,N/A,tcp,SSH,always,True,N/A,any,any,N/A,
paloalto,792b4aef-16e7-4fee-8f41-1a9d07e5e89f,any access to MGMT,109,True,allow,4,any,MGMT,N/A,N/A,any,False,any,False,192.168.100.101/32,True,any,N/A,any,any,always,True,N/A,Proxy,john.doe,N/A,Part of project migration 2024
paloalto,96c8e2d2-fe67-42c1-8727-b763e26779de,Permit LAN to internal network,110,True,allow,both,LAN,VPN,N/A,N/A,"192.168.20.0/22,fd82:7b21:c59a:1:e731:470:5a0b:5193/128",False,any,False,any,False,1433,N/A,tcp/udp,MSSQL,always,True,N/A,any,any,N/A,
paloalto,cf2e2625-ad83-4e29-a23e-5a3f71d57833,Permit Internal users to VPN,111,True,allow,4,MGMT,VPN,N/A,N/A,192.168.100.128/28,False,any,False,192.168.23.118/32,False,27017,N/A,tcp,MongoDB,always,True,N/A,any,any,N/A,
paloalto,c56caa81-7121-43e1-92e8-ef7d1a1e653c,Inspect DMZ traffic to any,112,True,allow,4,WAN,any,N/A,N/A,"191.101.251.127/32,35.240.53.214/32",False,any,False,59.100.234.142/32,True,3389,N/A,tcp,RDP,always,True,N/A,any,web.admin,N/A,
paloalto,9a0fc938-2322-44d8-a51e-93653a51c24f,Allow any to Dev environment,113,True,allow,4,any,VPN,N/A,N/A,any,False,any,False,192.168.23.108/32,False,6379,N/A,tcp,Redis,always,False,N/A,P2P,"backup.user,it.admin,test.user",N/A,Monitoring hook
paloalto,f5789aed-1cfb-40a7-928e-f3000f825443,WAN access to DMZ,114,True,allow,4,LAN,DMZ,N/A,N/A,192.168.115.111-192.168.115.127,False,any,False,172.16.10.80/28,True,27017,N/A,tcp,MongoDB,always,True,N/A,Business,"it.admin,noc.operator,user2",N/A,
paloalto,f5285484-e155-42cf-a8be-085c9568c8d3,Block DB servers to DMZ,115,True,allow,4,VPN,DMZ,N/A,N/A,192.168.23.96/27,True,any,False,172.16.10.191/32,False,69,N/A,udp,TFTP,always,True,N/A,any,any,N/A,
paloalto,37260f7d-db37-4105-8e62-b6705ab690cc,WAN to Staging servers except Finance servers,116,True,deny,4,WAN,DMZ,N/A,N/A,40.208.155.188/32,False,any,False,"172.16.10.64/28,172.16.10.26/32",False,any,N/A,icmp,ICMP-PING,always,False,N/A,any,support.user,N/A,
paloalto,9cfeb90f-6f1b-48bc-9fd9-0905adb5280e,Deny DMZ from SAP servers,117,True,deny,4,DMZ,LAN,N/A,N/A,172.16.10.144/28,False,any,False,192.168.191.80-192.168.191.89,False,any,N/A,icmp,ICMP-PING,always,True,N/A,Video/Audio,any,N/A,
paloalto,22493cf9-9a2c-47d8-8012-40b95d78485e,Inspect Guest network traffic to DB Server,118,True,allow,both,VPN,MGMT,N/A,N/A,"192.168.23.74/32,fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/128",False,any,False,"192.168.100.224/28,fd82:7b21:c59a:99::/64",False,20-21,N/A,tcp,FTP,always,True,N/A,P2P,any,N/A,Added per ticket #4051
paloalto,474acfb3-bd80-403a-995c-ee5ca2da99a9,DMZ access to VPN,119,True,allow,both,DMZ,VPN,N/A,N/A,"172.16.10.96/28,fd82:7b21:c59a:10:3aff:ab4d:aaf5:8a4b/128",False,any,False,"192.168.23.192/26,fd82:7b21:c59a:23:1cf2:a135:439d:1f8c/128",False,443,N/A,tcp,HTTPS,always,False,N/A,any,user2,N/A,
paloalto,457f4ae2-152d-405e-bad8-588243c22dec,WAN access to any,120,True,allow,4,WAN,any,N/A,N/A,any,False,any,False,122.244.156.241/32,False,80,N/A,tcp,WEB,always,True,N/A,P2P,any,N/A,Part of project migration 2026
paloalto,aa0d3817-7dd4-4dee-9ad9-6e10fcbd6062,Allow Backup agents connect to any,121,True,deny,4,VPN,any,N/A,N/A,192.168.23.66-192.168.23.68,False,any,False,any,False,162,N/A,udp,SNMP-TRAP,always,True,N/A,Proxy,"john.doe,manager,noc.operator",N/A,
paloalto,512c5df3-a142-461b-af15-2fb026282544,Drop any to Internet,122,True,allow,4,any,LAN,N/A,N/A,"any,108.47.105.23/32",False,any,False,"192.168.13.81-192.168.13.90,192.168.80.0/22",True,162,N/A,udp,SNMP-TRAP,always,False,N/A,any,any,N/A,
paloalto,3481a6ac-a7bd-4b40-896f-89c24e0f40c8,MGMT access from Dev team,123,True,deny,4,LAN,MGMT,N/A,N/A,192.168.217.255/32,False,any,False,192.168.100.192/28,True,389,N/A,tcp,LDAP,always,True,N/A,any,any,N/A,
paloalto,b9b17cf6-545d-462e-a5f3-6b4e132f2319,Finance team to Staging servers,124,True,allow,4,DMZ,LAN,N/A,N/A,"any,172.16.10.66-172.16.10.80",False,any,False,192.168.184.66/32,True,80,N/A,tcp,HTTP,always,True,N/A,any,"network.admin,test.user",N/A,Legacy — check before removing
paloalto,fc4cc798-32d3-4845-bd1d-515566a4ccb0,Block Management except to Dev environment,125,True,allow,4,WAN,any,N/A,N/A,any,False,any,False,161.161.30.147/32,False,3306,N/A,tcp,MySQL,always,False,N/A,any,any,N/A,
paloalto,3667692b-2c1e-4d0e-abab-6cbe3d71226c,MGMT access to LAN,126,True,allow,4,MGMT,LAN,N/A,N/A,192.168.100.39/32,True,any,False,any,False,69,N/A,udp,TFTP,always,True,N/A,Proxy,any,N/A,
paloalto,ff80921b-6304-4a7f-a8c5-812de6e5f79d,LAN outbound to WAN,127,True,allow,4,LAN,WAN,N/A,N/A,192.168.243.0/24,False,any,False,1.189.134.222/32,False,9200,N/A,tcp,Elasticsearch,always,True,N/A,any,any,N/A,
paloalto,6eda47b8-0c4f-458b-ba01-e52497ee02e4,Allow HR department to DMZ,128,True,allow,4,MGMT,DMZ,N/A,N/A,192.168.100.121-192.168.100.140,False,any,False,"172.16.10.238/32,172.16.10.48/28",False,161,N/A,udp,SNMP,always,False,N/A,any,"admin,backup.user",N/A,Monitoring hook
paloalto,7d930aff-5c3f-47ea-b7bf-ef61f7e7332a,Allow DB servers to Firewall,129,False,deny,both,LAN,DMZ,N/A,N/A,any,False,any,False,any,False,8080,N/A,tcp,HTTP-ALT,always,True,N/A,Social-Media,"user-secretary,john.doe,manager,noc.operator",N/A,
paloalto,9f128f53-b809-4017-bc59-04a5a9f17e1a,Block DB servers except to Mail Server,130,True,allow,4,any,DMZ,N/A,N/A,68.177.202.65/32,False,any,False,any,False,25,N/A,tcp,SMTP,always,False,N/A,any,"web.admin,monitor.user",N/A,
paloalto,84899599-46cc-4d3f-b5e9-cabcdc7a4499,Support team to DNS Server,131,False,allow,4,DMZ,VPN,N/A,N/A,172.16.10.0/25,False,any,False,any,False,22,N/A,tcp,SSH,always,True,N/A,Business,any,N/A,
paloalto,a697156f-1380-463a-87ac-c5dcac064578,Restrict Mail server access to any,132,True,allow,4,VPN,any,N/A,N/A,"192.168.23.64/26,192.168.23.112/28",False,any,False,any,False,179,N/A,tcp,BGP,always,False,N/A,any,any,N/A,
paloalto,bf915780-3f96-4ea0-8b43-8b7fc3210cd4,Permit LAN to SAP servers,133,True,deny,4,DMZ,VPN,N/A,N/A,172.16.10.244/32,False,any,False,192.168.23.0/25,False,3389,N/A,tcp,RDP,always,True,N/A,any,any,N/A,
paloalto,544c616d-4323-4f54-868f-74f9e10fd656,Remote users to VPN,134,True,deny,4,any,VPN,N/A,N/A,any,False,any,False,"any,192.168.23.225/32",False,88,N/A,tcp/udp,KERBEROS,always,False,N/A,any,any,N/A,Approved by security team
paloalto,035dcf32-3f11-4219-aa74-916e432a6ddf,Drop any to Staging servers,135,True,allow,4,any,WAN,N/A,N/A,any,False,any,False,114.161.117.184/32,True,80,N/A,tcp,WEB,always,True,N/A,Game,user-secretary,N/A,
paloalto,9e138221-6740-40ff-bf53-5653834f581b,Block Remote users except to Mail Sever,136,False,allow,4,WAN,any,N/A,N/A,any,False,any,False,90.71.247.254/32,False,179,N/A,tcp,BGP,always,True,N/A,Proxy,backup.user,N/A,
paloalto,144a481e-cfb5-46b3-b1ea-bfecf2578eb5,Clients access to external partners,137,True,allow,4,DMZ,WAN,N/A,N/A,"172.16.10.0/25,172.16.10.105/32",False,any,False,"190.31.243.180/32,167.112.52.233/32",False,161,N/A,udp,SNMP,always,True,N/A,any,any,N/A,
paloalto,fb9dac72-dedc-4897-b188-8e43d1970801,VPN outbound to WAN,138,True,allow,both,VPN,WAN,N/A,N/A,"192.168.23.192/26,fd82:7b21:c59a:23::/64",False,any,False,any,False,8080,N/A,tcp,HTTP-ALT,always,True,N/A,Video/Audio,any,N/A,
paloalto,f5afffa8-5b30-49d2-9a47-617620181642,VPN users to any except HR system,139,True,allow,4,DMZ,any,N/A,N/A,172.16.10.122/32,False,any,False,any,False,445,N/A,tcp,SMB,always,True,N/A,any,manager,N/A,
paloalto,8b1e7efa-95f5-4eb8-9ad1-9da21d373867,WAN to PLC network except Backup servers,140,True,allow,both,WAN,any,N/A,N/A,any,False,any,False,any,False,any,N/A,icmp,ICMP-PING,always,False,N/A,any,any,N/A,
paloalto,1cc6b3a5-21cc-48ae-a520-75abe5d20ac4,Inspect LAN traffic to DMZ,141,False,deny,4,MGMT,DMZ,N/A,N/A,192.168.100.205/32,False,any,False,172.16.10.112-172.16.10.115,False,any,N/A,icmp,ICMP-PING,always,False,N/A,any,it.admin,N/A,
paloalto,d589e47b-6548-402c-9ede-7ab2463d5a9b,DMZ outbound to Backup server,142,True,allow,both,DMZ,any,N/A,N/A,any,False,any,False,any,False,3389,N/A,tcp,RDP,always,True,N/A,Video/Audio,web.admin,N/A,
paloalto,89837da2-7062-46da-9172-5c9d9761a55b,Publish Management network in Internet,143,True,allow,4,MGMT,DMZ,N/A,N/A,"192.168.100.109/32,192.168.100.128/25",True,any,False,172.16.10.58/32,False,80,N/A,tcp,HTTP,always,True,N/A,any,any,N/A,
paloalto,9a7819b1-ac44-40e1-860f-ab5cd0ee6b85,any to WAN,144,True,allow,4,any,WAN,N/A,N/A,any,False,any,False,202.47.149.219/32,True,162,N/A,udp,SNMP-TRAP,always,True,N/A,any,any,N/A,
paloalto,d081d754-693d-4eb0-8831-c6815140418e,Permit Remote users to NTP Server,145,True,allow,4,any,LAN,N/A,N/A,any,False,any,False,"any,192.168.237.80/32",False,8080,N/A,tcp,HTTP-ALT,always,True,N/A,Proxy,any,N/A,Requested by IT
paloalto,d5cf83e0-098a-41ec-acc8-8fbaa11e18f8,NTP Server access from any,146,True,allow,both,any,WAN,N/A,N/A,any,False,any,False,any,False,993,N/A,tcp,IMAP-SSL,always,False,N/A,Social-Media,any,N/A,
paloalto,35f23b04-1cc8-4fd2-8639-ee9e5c696f9b,Support team to any,147,True,allow,4,LAN,any,N/A,N/A,"192.168.77.62/32,192.168.155.8/32",False,any,False,49.45.193.234/32,False,any,N/A,ip,GRE-TUNNEL,always,True,N/A,any,john.doe,N/A,
paloalto,1efb33fb-8074-408c-9c9d-b6a155f8f2fa,any to NTP Server,148,True,allow,4,any,VPN,N/A,N/A,21.140.80.132/32,False,any,False,192.168.23.191-192.168.23.205,False,25,N/A,tcp,SMTP,always,True,N/A,any,any,N/A,
paloalto,61638556-2f44-4cd7-a61e-a8bd5041720d,DMZ acces to MGMT,149,True,allow,4,DMZ,MGMT,N/A,N/A,172.16.10.142/32,True,any,False,192.168.100.192/26,False,443,N/A,tcp,HTTPS,always,True,N/A,any,any,N/A,
paloalto,8864a297-cbf2-49ab-9049-02ef4437d8db,DMZ access to DMZ,150,False,allow,4,any,DMZ,N/A,N/A,185.123.11.92/32,False,any,False,any,False,1024-65535,N/A,tcp/udp,HIGH-PORTS,always,True,N/A,any,any,N/A,Part of project migration 2026
paloalto,ea218dfd-21f1-4777-ade7-54386f6aa2e3,Inspect any traffic to Active Directory,151,True,allow,4,any,LAN,N/A,N/A,any,False,any,False,"192.168.234.98/32,192.168.128.0/20",False,443,N/A,tcp,HTTPS,always,False,N/A,any,web.admin,N/A,
paloalto,48d0fcae-d8a6-4805-8b2b-c898a634e0be,Permit Backup agents to LAN,152,True,allow,both,any,LAN,N/A,N/A,any,False,any,False,"192.168.96.0/22,fd82:7b21:c59a:1:cfa5:4849:e7c6:5deb/128",False,6379,N/A,tcp,Redis,always,False,N/A,any,user1,N/A,
paloalto,f0b0569f-b354-47ab-bf7c-1177eee1fee5,DMZ connection to Monitoring,153,False,allow,4,DMZ,VPN,N/A,N/A,172.16.10.45/32,False,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,False,N/A,Proxy,any,N/A,Allow for SSL inspection bypass
paloalto,4ceaa6ac-2f44-410a-bd7a-0d0fe0627e78,DMZ to SAP severs,154,True,deny,4,LAN,DMZ,N/A,N/A,192.168.26.69/32,False,any,False,172.16.10.44/32,False,any,N/A,ip,GRE-TUNNEL,always,True,N/A,Business,any,N/A,
paloalto,513b4d33-64d9-4696-827a-2cc6c4edda8f,Block IoT devices except to Test network,155,True,allow,4,VPN,VPN,N/A,N/A,192.168.23.240/28,False,any,False,192.168.23.159/32,False,179,N/A,tcp,BGP,always,True,N/A,any,any,N/A,
paloalto,5b1ed27a-3f22-4e2e-823a-6e90d0cad7a5,Deny MGMT from any,156,True,allow,4,MGMT,any,N/A,N/A,192.168.100.181/32,False,any,False,203.74.247.164/32,True,27017,N/A,tcp,MongoDB,always,False,N/A,any,"cto,sysadmin",N/A,Monitoring hook
paloalto,2144981f-e560-4a05-883b-a3515779d2d6,Restrict Support team access to DMZ,157,True,deny,6,WAN,DMZ,N/A,N/A,any,False,any,False,fd82:7b21:c59a:10::/64,False,53,N/A,tcp/udp,DNS,always,True,N/A,Business,any,N/A,
paloalto,6c16ccbf-fa3c-4dc1-8756-780e7347984d,Block Management except to DMZ,158,False,allow,4,MGMT,DMZ,N/A,N/A,any,False,any,False,172.16.10.18/32,False,5432,N/A,tcp,PostgreSQL,always,False,N/A,Video/Audio,any,N/A,
paloalto,a8b3595b-9763-4cd8-abfd-30d1d1b5b577,Drop IoT devices to VPN,159,True,allow,4,WAN,VPN,N/A,N/A,115.171.13.107/32,True,any,False,192.168.23.27/32,False,995,N/A,tcp,POP3-SSL,always,False,N/A,any,any,N/A,Temp rule pending review
paloalto,273fecd3-09be-486f-a593-5fd848e544e6,Allow Guest network to Firewall,160,True,allow,4,LAN,VPN,N/A,N/A,192.168.204.199/32,False,any,False,192.168.23.136/32,False,3389,N/A,tcp,RDP,always,True,N/A,any,any,N/A,Temp rule pending review
paloalto,6ff43dc9-b977-409c-bab7-fd9e13bef302,Allow Web servers connect to Web Server,161,True,deny,4,LAN,any,N/A,N/A,"192.168.235.143/32,192.168.108.44-192.168.108.64",True,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,False,N/A,Video/Audio,any,N/A,
paloalto,221e9815-f575-4622-99f6-a1d6fb1929a3,LAN access to MGMT,162,True,deny,4,VPN,MGMT,N/A,N/A,192.168.23.128/25,False,any,False,192.168.100.153/32,False,443,N/A,tcp,HTTPS,always,False,N/A,any,any,N/A,
paloalto,879576df-9b36-4b49-af4b-116d2e1aa67a,Monitoring system access to any,163,True,allow,4,LAN,any,N/A,N/A,"any,192.168.192.0/18",False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,P2P,any,N/A,
paloalto,56df94e6-3daa-4825-a3e2-3cffe6dea472,SAP servers access from MGMT,164,True,allow,4,MGMT,DMZ,N/A,N/A,192.168.100.33-192.168.100.40,False,any,False,172.16.10.115-172.16.10.117,False,5900,N/A,tcp,VNC,always,False,N/A,Business,any,N/A,
paloalto,b2228e0c-daba-4b27-93af-98d02e5aa93f,Drop MGMT to DNS Server,165,True,allow,4,MGMT,LAN,N/A,N/A,192.168.100.254/32,False,any,False,any,False,80,N/A,tcp,WEB,always,True,N/A,Proxy,"cto,manager",N/A,
paloalto,4711fcaf-e178-4c92-a3f6-2a90ad64c9bf,Clients connection to MGMT,166,True,deny,4,DMZ,MGMT,N/A,N/A,172.16.10.13/32,False,any,False,192.168.100.128/32,False,any,N/A,any,any,always,False,N/A,any,any,N/A,Allow for SSL inspection bypass
paloalto,863647a5-b3e2-4ede-b66d-dbdd80255377,Allow Internal users connect to any,167,True,allow,4,LAN,any,N/A,N/A,192.168.136.23/32,False,any,False,any,False,80,N/A,tcp,WEB,always,False,N/A,any,any,N/A,
paloalto,f80edc0a-c116-429e-bd67-dd04a396014f,Publish Staging servers in Internet,168,False,deny,4,any,LAN,N/A,N/A,any,False,any,False,192.168.99.12/32,True,23,N/A,tcp,Telnet,always,True,N/A,any,john.doe,N/A,
paloalto,6102a987-5d96-4160-b40f-767ae4cebeb0,Admin team reach VPN Gateway,169,False,allow,4,any,VPN,N/A,N/A,any,False,any,False,192.168.23.94-192.168.23.96,True,6379,N/A,tcp,Redis,always,False,N/A,any,any,N/A,Allow for SSL inspection bypass
paloalto,d01a6370-4441-4981-aba4-430072cffe06,Block Dev team to WAN,170,True,allow,4,WAN,WAN,N/A,N/A,"any,135.189.109.49/32",False,any,False,89.118.109.78/32,True,8000-8999,N/A,tcp,HTTP-RANGE,always,False,N/A,any,auditor,N/A,Temp rule pending review
paloalto,7000621a-90df-4df6-a51e-bcc549bb6495,Guest network to VPN except Production servers,171,True,allow,4,LAN,VPN,N/A,N/A,192.168.64.0/19,False,any,False,any,False,443,N/A,tcp,HTTPS,always,False,N/A,Business,any,N/A,
paloalto,ccea62b9-7a5d-4daa-a3be-eb40da099ad6,MGMT to CCTV system,172,True,allow,4,MGMT,VPN,N/A,N/A,192.168.100.117/32,False,any,False,192.168.23.64/28,False,any,N/A,ip,IPSec-ESP,always,True,N/A,any,any,N/A,
paloalto,a1ea8f05-c632-49d0-a25c-0969a3442518,DMZ to Dev environment,173,True,allow,4,DMZ,any,N/A,N/A,172.16.10.190-172.16.10.199,False,any,False,any,False,5060,N/A,tcp/udp,SIP,always,False,N/A,any,any,N/A,Monitoring hook
paloalto,b533ae64-f057-44fa-a670-f8b37219878e,Block DB servers to any,174,False,allow,4,WAN,any,N/A,N/A,"43.223.2.158/32,116.60.237.53/32",False,any,False,124.191.89.252/32,False,8080,N/A,tcp,HTTP-ALT,always,False,N/A,any,any,N/A,DO NOT DELETE — critical
paloalto,86eb62e7-e0e4-4bbd-9491-6a0e12c9e928,MGMT inbound from DMZ,175,False,allow,4,MGMT,DMZ,N/A,N/A,192.168.100.128/25,False,any,False,172.16.10.111-172.16.10.113,False,8000-8999,N/A,tcp,HTTP-RANGE,always,False,N/A,P2P,any,N/A,
paloalto,83c7e32a-73d4-4bc8-9a67-b8cfeb945269,Publish Staging servers for LAN,176,True,allow,4,LAN,DMZ,N/A,N/A,"any,192.168.0.0/17",False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,any,any,N/A,VPN fallback rule
paloalto,65de07a4-38f1-4f3f-b418-e04d81d0f8ef,Publish external partners for any,177,False,allow,4,any,DMZ,N/A,N/A,"any,46.102.87.107/32",False,any,False,172.16.10.96/27,False,636,N/A,tcp,LDAPS,always,True,N/A,Proxy,any,N/A,
paloalto,846fea96-d5cd-46bc-8886-4a699c3b00de,VPN reach CCTV system,178,True,allow,4,VPN,DMZ,N/A,N/A,any,False,any,False,172.16.10.112/28,False,69,N/A,udp,TFTP,always,True,N/A,Social-Media,any,N/A,
paloalto,bafbbe73-7952-4a50-99ec-5085f45d83d8,Drop any to DMZ,179,True,allow,4,any,DMZ,N/A,N/A,any,False,any,False,172.16.10.122/32,False,995,N/A,tcp,POP3-SSL,always,True,N/A,Proxy,any,N/A,
paloalto,3d609021-917d-4585-87cb-09747d0ac4ef,Allow Finance team connect to VPN,180,True,allow,4,WAN,VPN,N/A,N/A,any,False,any,False,192.168.23.16/28,False,any,N/A,any,any,always,True,N/A,any,john.doe,N/A,
paloalto,965aa3ae-aa47-4a6a-9acf-bc0314e26cd5,external partners access from VPN users,181,True,allow,4,LAN,DMZ,N/A,N/A,192.168.128.0/17,False,any,False,any,False,any,N/A,any,any,always,True,N/A,P2P,any,N/A,Temporary access for audit
paloalto,a707aa2e-464e-4592-a99e-4bbbd139b8b3,Block WAN except to any,182,True,allow,4,LAN,any,N/A,N/A,192.168.213.127/32,False,any,False,any,False,1812-1813,N/A,udp,RADIUS,always,True,N/A,any,any,N/A,Requested by HR
paloalto,912614da-c887-4f39-b45e-e9c38df2bffe,Monitoring system to VPN Gateway except HR system,183,True,allow,4,VPN,WAN,N/A,N/A,192.168.23.224/28,False,any,False,"any,77.225.67.54/32",False,3389,N/A,tcp,RDP,always,False,N/A,any,any,N/A,Updated by neteng on Apr 19
paloalto,483e4a76-a329-407d-98ed-3ac793e47ec2,any to WAN except HR system,184,True,allow,4,any,WAN,N/A,N/A,"47.181.204.216/32,54.30.113.62/32",False,any,False,3.229.115.210/32,True,20-21,N/A,tcp,FTP,always,False,N/A,Game,user3,N/A,
paloalto,aca1cc04-f917-4c33-8adf-82577eba244e,Drop VPN to MGMT,185,True,allow,both,VPN,MGMT,N/A,N/A,any,False,any,False,any,False,any,N/A,any,any,always,True,N/A,any,"john.doe,manager,noc.operator",N/A,
paloalto,09f2ec5f-679a-4d66-9f70-6b38bae33338,Backup agents to Management network,186,False,deny,4,WAN,any,N/A,N/A,96.234.148.245/32,False,any,False,any,False,587,N/A,tcp,SMTP-TLS,always,True,N/A,any,any,N/A,VPN fallback rule
paloalto,3d0bf7b5-2865-455f-8a78-796e2c9586cd,Guest network to PLC network,187,False,allow,4,LAN,any,N/A,N/A,"192.168.155.95/32,192.168.214.0/23",False,any,False,any,False,123,N/A,udp,NTP,always,True,N/A,any,helpdesk,N/A,
paloalto,b95a2e98-abf3-41e2-ab41-70770214434e,Allow Remote users to MGMT,188,True,allow,4,DMZ,MGMT,N/A,N/A,172.16.10.128/28,True,any,False,192.168.100.75-192.168.100.94,False,25,N/A,tcp,SMTP,always,True,N/A,Business,support.user,N/A,
paloalto,9db2b2a3-bb2f-447a-ba04-6e9c18c46495,Block Mail server except to external partners,189,True,allow,4,WAN,DMZ,N/A,N/A,any,False,any,False,172.16.10.75/32,False,any,N/A,any,any,always,False,N/A,Social-Media,"user-secretary,auditor",N/A,Updated by john.smith on Aug 5
paloalto,8a5640ee-39cc-4542-9ab4-e0b44e266a3a,Inspect Backup agents traffic to SAP servers,190,True,allow,4,MGMT,any,N/A,N/A,192.168.100.253/32,False,any,False,96.120.202.156/32,False,3306,N/A,tcp,MySQL,always,True,N/A,any,any,N/A,
paloalto,81b17e92-591d-4434-90e5-9ca414ec0b8d,Inspect Dev team traffic to Test network,191,True,allow,4,any,LAN,N/A,N/A,"any,43.105.119.123/32",False,any,False,192.168.21.2/32,False,8080,N/A,tcp,HTTP-ALT,always,True,N/A,any,db.admin,N/A,See change #1658 for details
paloalto,10456b44-540f-421f-ac4e-b523de0963ac,Allow Web servers to DMZ,192,True,allow,4,VPN,DMZ,N/A,N/A,192.168.23.152/32,False,any,False,172.16.10.200/32,True,587,N/A,tcp,SMTP-TLS,always,False,N/A,any,any,N/A,See change #1870 for details
paloalto,310ce0b7-8f8f-4f8b-a8b9-e5d12a36c9da,Allow any connect to Portal,193,True,deny,4,any,WAN,N/A,N/A,108.92.102.199/32,False,any,False,"any,34.173.165.147/32",False,6379,N/A,tcp,Redis,always,False,N/A,Video/Audio,any,N/A,
paloalto,5e610f70-78ac-43f7-9d8f-ca487696140f,Inspect Dev team traffic to DMZ,194,True,allow,4,LAN,DMZ,N/A,N/A,192.168.0.0/17,True,any,False,"172.16.10.128/26,172.16.10.96/28",False,445,N/A,tcp,SMB,always,True,N/A,any,auditor,N/A,Part of project migration 2026
paloalto,b3a65da8-8a2e-43d7-bdf5-0db29ac45c17,Guest network reach LAN,195,True,allow,4,VPN,LAN,N/A,N/A,192.168.23.167/32,False,any,False,192.168.116.28-192.168.116.33,False,20-21,N/A,tcp,FTP,always,False,N/A,any,any,N/A,
paloalto,35591824-737e-426c-8537-088cd29ad07c,DMZ to VPN Gateway,196,True,allow,4,DMZ,LAN,N/A,N/A,172.16.10.65/32,False,any,False,192.168.176.0/20,False,8080,N/A,tcp,HTTP-ALT,always,True,N/A,Game,any,N/A,
paloalto,f2fee7cd-78f4-4ffa-b9ea-5bc19ba6e5c1,Publish VPN Gateway in Ineternet,197,False,deny,4,WAN,VPN,N/A,N/A,any,False,any,False,192.168.23.199/32,False,22,N/A,tcp,SSH,always,True,N/A,any,admin,N/A,Monitoring hook
paloalto,308804a3-278e-421c-87af-ffa12d64b30d,DMZ to ERP system,198,True,allow,4,DMZ,MGMT,N/A,N/A,172.16.10.123-172.16.10.138,False,any,False,192.168.100.241/32,False,162,N/A,udp,SNMP-TRAP,always,True,N/A,any,test.user,N/A,Expires Mar 2026
paloalto,9e66d0e1-1814-436b-903e-56da3db4fafa,Publish SAP servers for Dev team,199,True,allow,4,WAN,MGMT,N/A,N/A,209.15.197.92/32,False,any,False,192.168.100.75/32,False,20-21,N/A,tcp,FTP,always,False,N/A,any,any,N/A,Allow for SSL inspection bypass
